Substance ID,SMILES
ZINC000000052188,N#C[C@H]1C(=N)C(C#N)(C#N)[C@H](c2cccc(F)c2)[C@H]2CCCC=C12
ZINC000000052193,N#CC1=C(N)Oc2ccc3ccccc3c2[C@H]1c1ccccc1F
ZINC000000052194,N#CC1=C(N)Oc2ccc3ccccc3c2[C@@H]1c1ccccc1F
ZINC000000052195,N#CC1=C(N)OC2=C(C(=O)CCC2)[C@H]1c1ccco1
ZINC000000052196,N#CC1=C(N)OC2=C(C(=O)CCC2)[C@@H]1c1ccco1
ZINC000000052197,N#C[C@@H]1C(=N)C(C#N)(C#N)[C@@H](c2ccncc2)[C@@H]2CCCC=C12
ZINC000000052198,N#C[C@H]1C(=N)C(C#N)(C#N)[C@H](c2ccncc2)[C@@H]2CCCC=C21
ZINC000000052199,N#C[C@@H]1C(=N)C(C#N)(C#N)[C@@H](c2ccncc2)[C@H]2CCCC=C12
ZINC000000052200,N#C[C@@H]1C(=N)C(C#N)(C#N)[C@H](c2ccncc2)[C@H]2CCCC=C12
ZINC000000052201,Cc1ccc([C@@H]2C(C#N)=C(N)Oc3ccc4ccccc4c32)cc1
ZINC000000052202,Cc1ccc([C@H]2C(C#N)=C(N)Oc3ccc4ccccc4c32)cc1
ZINC000000052203,C=Cn1n[n+](C(C)(C)C)nc1C
ZINC000000052204,C=CCn1nc[n+](C(C)(C)C)n1
ZINC000000052205,Cc1cccc(C)c1NS(=O)(=O)Cc1ccccc1Cl
ZINC000000052206,CC(C)[C@](C)(NC(=O)c1cccnc1Oc1ccc(F)cc1)C(N)=O
ZINC000000052207,CC(C)[C@@](C)(NC(=O)c1cccnc1Oc1ccc(F)cc1)C(N)=O
ZINC000000052208,NC(=O)CSc1nc(-c2ccccc2)cc(-c2ccccc2)n1
ZINC000000052210,CCNc1nc(NC(C)(C)C)nc(N2CCOCC2)n1
ZINC000000052211,COc1ccc2nc(NC(=O)CSC3=NCCS3)sc2c1
ZINC000000052213,COc1ccc2nc(NC(=O)CSc3nncn3C)sc2c1
ZINC000000052214,CCc1nnc(NC(=O)CSc2nccn2C)s1
ZINC000000052215,CC[C@H](Sc1nc(C)cc(C)n1)C(=O)Nc1nnc(C)s1
ZINC000000052216,CC[C@@H](Sc1nc(C)cc(C)n1)C(=O)Nc1nnc(C)s1
ZINC000000052217,Cc1ccc(C)c(NC(=O)CSc2ccccn2)c1
ZINC000000052218,O[C@@]1(c2ccccc2)CCN[C@@H]2CCCC[C@H]21
ZINC000000052219,NC(=O)c1ccc2c3c(cccc13)CC2
ZINC000000052220,COc1ccccc1NC(=O)C1[C@H]2[C@@H]3CC[C@@H](C3)[C@@H]12
ZINC000000052221,Cc1oc2c(c1-c1ccccc1)c(=O)oc1ccccc12
ZINC000000052222,CC1(C)CC(NCC(=O)OC2CCCCC2)CC(C)(C)N1
ZINC000000052223,CSc1cccc(NC(=O)c2ccccc2C(=O)O)c1
ZINC000000052224,Cc1ccc2c(c1)[C@H]1CN(C)CC[C@H]1N2C(=O)C1CCC1
ZINC000000052225,Cc1ccc2c(c1)[C@@H]1CN(C)CC[C@@H]1N2C(=O)C1CC1
ZINC000000052226,CCOC(=O)CSc1nc2ccccc2n1C(=O)OC
ZINC000000052227,O=C(Nc1nnc(-c2ccccc2)o1)c1ccc(Cl)c(Cl)c1
ZINC000000052228,C[C@]12CCCC[C@]13NC(=O)CN3c1ccccc12
ZINC000000052231,Cc1ccc(Oc2ccc(CN3CCCCC3)o2)cc1
ZINC000000052232,NN(CCO)C1=NS(=O)(=O)c2ccccc21
ZINC000000052234,CC1(C)CC(=O)[C@@H]([C@H](O)c2ccccc2)C(C)(C)N1
ZINC000000052235,CC1(C)CC(=O)[C@H]([C@H](O)c2ccccc2)C(C)(C)N1
ZINC000000052236,CC1(C)CC(=O)[C@@H]([C@@H](O)c2ccccc2)C(C)(C)N1
ZINC000000052237,CC1(C)CC(=O)[C@H]([C@@H](O)c2ccccc2)C(C)(C)N1
ZINC000000052238,N#C/C(=C\c1cccc2ccccc12)C(=O)Nc1ccccc1
ZINC000000052240,Cc1ccccc1NC(=O)/C(C#N)=C/c1ccc(Cl)cc1Cl
ZINC000000052243,O=C(OC[C@H]1CCCN2CCCC[C@@H]12)c1ccccc1
ZINC000000052246,Cc1nc(C#N)c(N2CCOCC2)o1
ZINC000000052247,COC(=O)c1nc(-c2ccccc2)oc1N1CCOCC1
ZINC000000052250,O=C1C[C@@H](Sc2nc3ccccc3s2)C(=O)N1c1ccccc1
ZINC000000052251,COc1ccc(CSCC(=O)NN=C2CCCC2)cc1
ZINC000000052254,CSc1ccc(/C=N\n2nnnc2N)cc1
ZINC000000052255,CSc1ccc(/C=N/n2nnnc2N)cc1
ZINC000000052257,Cc1ccc2c(c1)[C@@H]1CN(C)CC[C@@H]1N2C(=O)C1CCCC1
ZINC000000052258,Cc1ccc2c(c1)[C@@H]1CN(C)CC[C@@H]1N2C(=O)c1ccccc1
ZINC000000052262,COc1ccc(CNC(=O)c2ccccc2O)cc1
ZINC000000052263,O=C(C[C@@]1(O)C(=O)Nc2ccccc21)c1ccc2c(c1)OCCO2
ZINC000000052269,CC(=O)C1=C(O)C(=O)N(Cc2ccccc2)[C@H]1c1ccccc1F
ZINC000000052270,CC(=O)C1=C(O)C(=O)N(Cc2ccccc2)[C@@H]1c1ccccc1F
ZINC000000052275,COc1c(C(=O)Nc2nccs2)ccc2ccccc12
ZINC000000052276,Nc1nc(-c2ccc(C(=O)O)cc2)cs1
ZINC000000052277,CCOc1ccc(NC(=O)CSc2nc3ccccc3o2)cc1
ZINC000000052278,CCOc1ccc(NC(=O)CSc2nc3ccccc3s2)cc1
ZINC000000052280,CC(=O)CC(C)(C)n1nnc(C)n1
ZINC000000052281,O=C1N=C(N2CCOCC2)S/C1=C/c1cccc(Cl)c1
ZINC000000052283,COc1ccc(C2=CSC3=NCCN23)cc1F
ZINC000000052285,C[C@]12C=C[C@H](O1)[C@@H]1C(=O)N(c3ccccc3C#N)C(=O)[C@@H]12
ZINC000000052286,O=C(N/N=C/c1ccc2cccnc2c1)c1ccncc1
ZINC000000052288,CC(C)(C)OC(=O)N1C[C@@H](O)C[C@H]1C(=O)NC1CCCCC1
ZINC000000052289,CC(C)(C)OC(=O)N1C[C@@H](O)C[C@@H]1C(=O)NC1CCCCC1
ZINC000000052290,CC(C)(C)OC(=O)N1C[C@H](O)C[C@H]1C(=O)NC1CCCCC1
ZINC000000052291,CC(C)(C)OC(=O)N1C[C@H](O)C[C@@H]1C(=O)NC1CCCCC1
ZINC000000052292,COc1ccccc1-n1c2nc(=O)[nH]c(=O)c-2cc2ccccc21
ZINC000000052293,Cn1cc(Br)c(C(=O)NNC(=O)c2ccccc2)n1
ZINC000000052299,CC(C)(C)OC(=O)N1C[C@@H](O)C[C@H]1C(=O)NC1CCCCCC1
ZINC000000052300,CC(C)(C)OC(=O)N1C[C@@H](O)C[C@@H]1C(=O)NC1CCCCCC1
ZINC000000052301,CC(C)(C)OC(=O)N1C[C@H](O)C[C@H]1C(=O)NC1CCCCCC1
ZINC000000052302,CC(C)(C)OC(=O)N1C[C@H](O)C[C@@H]1C(=O)NC1CCCCCC1
ZINC000000052305,O=c1c2ccccc2ncn1-c1ccc(F)c(Cl)c1
ZINC000000052306,CC(C)(C#N)C(C)(C)c1nnn[nH]1
ZINC000000052308,CC(=O)C1(OC(=O)NC(C)(C)C)CCCCC1
ZINC000000052310,O=C(Nc1cccc(Cl)c1)N[C@H]1CCN(C2CCCCC2)C1
ZINC000000052311,O=C(Nc1cccc(Cl)c1)N[C@@H]1CCN(C2CCCCC2)C1
ZINC000000052314,COC(=O)CCC(=O)c1cc2ccccc2o1
ZINC000000052318,Cc1ccccc1OCc1nnc(S)n1C
ZINC000000052319,COc1ccc(C(=O)c2coc3ccc(OC)cc3c2=O)cc1
ZINC000000052324,CCOc1ccc(NC(=O)C[C@@H]2SCCNC2=O)cc1
ZINC000000052325,CCOc1ccc(NC(=O)C[C@H]2SCCNC2=O)cc1
ZINC000000052326,COC(=O)C1=C(C)N=C(C)C(C(=O)OC)[C@@H]1c1nc2ccccc2[nH]1
ZINC000000052327,COc1ccc2occ(C(=O)c3ccccc3C)c(=O)c2c1
ZINC000000052328,COc1ccc(C(=O)c2coc3ccc(C)cc3c2=O)cc1
ZINC000000052330,O=c1cc(Nc2ccc(N3CCCC3)cc2)[nH]c(=O)[nH]1
ZINC000000052331,O=c1cc(Nc2ccc(N3CCCCC3)cc2)[nH]c(=O)[nH]1
ZINC000000052332,CN(C)CCOC(=O)[C@@]1(C#N)CC2c3ccccc3C1c1ccccc12
ZINC000000052333,CN(C)CCOC(=O)[C@]1(C#N)CC2c3ccccc3C1c1ccccc12
ZINC000000052334,CC(=O)c1ccc2c3c(onc13)-c1ccccc1C2=O
ZINC000000052335,CC(C)OC(=O)c1ccc2c3c(onc13)-c1ccccc1C2=O
ZINC000000052336,O=C1NC2(CCCCCC2)Cc2ccccc21
ZINC000000052337,Cc1cccc2c(=O)oc(-c3ccc(F)cc3)nc12
ZINC000000052339,CCCn1c(-c2nonc2N)nc2ccccc21
ZINC000000052340,CCOC(=O)c1cn(CC)c2ccc(Br)cc2c1=O
ZINC000000052341,CCOc1ccc(NC(=O)COc2ccc(F)cc2)cc1
ZINC000000052344,COC(=O)c1ccn(C(=O)c2ccc(Cl)cc2)n1
ZINC000000052345,Cc1ccc(C(=O)NNC2=CC(=O)C[C@@H](c3ccccc3)C2)cc1
ZINC000000052346,Cc1ccc(C(=O)NNC2=CC(=O)C[C@H](c3ccccc3)C2)cc1
ZINC000000052349,N#Cc1cnn(C(=O)c2cccs2)c1N
ZINC000000052350,N#C[C@H](NC(=O)c1ccccc1Cl)c1ccc(Cl)cc1
ZINC000000052351,N#C[C@@H](NC(=O)c1ccccc1Cl)c1ccc(Cl)cc1
ZINC000000052352,Cn1nnc(NC(=O)c2ccccc2F)n1
ZINC000000052355,CSc1nccn1CC(=O)Nc1ccc(F)cc1
ZINC000000052356,Cc1cc(C)c(S(=O)(=O)Nc2nnc(C)s2)c(C)c1
ZINC000000052357,N#CC(=C1CCCCC1)c1nc(-c2cc3ccccc3oc2=O)cs1
ZINC000000052358,CCN(CC)Cc1c(C(=O)OC(C)C)nnn1-c1nonc1N
ZINC000000052359,CC(C)OC(=O)c1nnn(-c2nonc2N)c1CN1CCCCC1
ZINC000000052360,CC(C)OC(=O)c1nnn(-c2nonc2N)c1CN1CCCC1
ZINC000000052365,N#CC1=C(N)Oc2c(c(=O)oc3ccccc23)[C@@H]1Cc1ccccc1
ZINC000000052366,N#CC1=C(N)Oc2c(c(=O)oc3ccccc23)[C@H]1Cc1ccccc1
ZINC000000052368,Cn1nnnc1NC(=O)c1ccccc1F
ZINC000000052369,CC[C@]1(C)OC(=O)N(CCc2ccc(OC)c(OC)c2)[C@@]1(C)O
ZINC000000052370,CC[C@@]1(C)OC(=O)N(CCc2ccc(OC)c(OC)c2)[C@@]1(C)O
ZINC000000052371,CC[C@]1(C)OC(=O)N(CCc2ccc(OC)c(OC)c2)[C@]1(C)O
ZINC000000052372,CC[C@@]1(C)OC(=O)N(CCc2ccc(OC)c(OC)c2)[C@]1(C)O
ZINC000000052373,COc1cc2c(cc1OC)[C@@]1(C)N(CC2)C(=O)OC12CCCCC2
ZINC000000052374,COc1cc2c(cc1OC)[C@]1(C)N(CC2)C(=O)OC12CCCCC2
ZINC000000052375,CC[C@]1(C)OC(=O)N2CCc3cc(OC)c(OC)cc3[C@]21C
ZINC000000052376,CC[C@@]1(C)OC(=O)N2CCc3cc(OC)c(OC)cc3[C@]21C
ZINC000000052377,CC[C@]1(C)OC(=O)N2CCc3cc(OC)c(OC)cc3[C@@]21C
ZINC000000052378,CC[C@@]1(C)OC(=O)N2CCc3cc(OC)c(OC)cc3[C@@]21C
ZINC000000052379,CC[C@H](Sc1nnc(C)c(O)n1)C(=O)Nc1ccc(Cl)cn1
ZINC000000052380,CC[C@@H](Sc1nnc(C)c(O)n1)C(=O)Nc1ccc(Cl)cn1
ZINC000000052381,COc1nc(NCc2cccnc2)nc(N2CCSCC2)n1
ZINC000000052384,O=C(Nc1nnc(-c2cccs2)s1)c1ccccc1Cl
ZINC000000052385,O=C(CSc1nnc2c(n1)[nH]c1ccccc12)Nc1nccs1
ZINC000000052388,O=c1cnccn1OCc1ccccc1
ZINC000000052389,N=C1N[C@@]2(O)C(=O)c3ccccc3[C@@]2(O)N1
ZINC000000052390,Cc1ccc(S(=O)(=O)N2CC(=O)N(O)[C@H]2c2ccccc2)cc1
ZINC000000052392,Cc1ccc(S(=O)(=O)N2CC(=O)N(O)[C@@H]2c2ccccc2)cc1
ZINC000000052397,COc1cc2c(cc1OC)[C@]1(C)N(CC2)C(=O)OC1(C)C
ZINC000000052398,COc1cc2c(cc1OC)[C@@]1(C)N(CC2)C(=O)OC1(C)C
ZINC000000052403,CC[C@H](SC1=NCCS1)C(=O)Nc1nnc(C)s1
ZINC000000052404,CC[C@@H](SC1=NCCS1)C(=O)Nc1nnc(C)s1
ZINC000000052406,CCOC(=O)c1[nH]c(C)c(C(=O)OCc2ccccc2)c1C
ZINC000000052407,CC(=O)Nc1cn(C(C)=O)c(C)n1
ZINC000000052408,Cc1ccc(NC(=O)/C(C#N)=C/c2cccc3ccccc23)cc1
ZINC000000052411,CC(=O)Nc1ccc(/C=C(/C#N)C(N)=S)cc1
ZINC000000052412,COC(=O)C(C(=O)OC)c1ccc(C#N)c(C#N)c1
ZINC000000052413,Cc1nnc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)s1
ZINC000000052414,NC(=O)CC[C@H]1NC(=S)N(Cc2ccccc2)C1=O
ZINC000000052415,NC(=O)CC[C@@H]1NC(=S)N(Cc2ccccc2)C1=O
ZINC000000052416,CCOc1cc(/C=C2/N=C(c3ccc(C)cc3)OC2=O)ccc1OC
ZINC000000052417,CCOc1cc(/C=C2\N=C(c3ccc(C)cc3)OC2=O)ccc1OC
ZINC000000052418,O=C(c1ccccc1)c1cc2c(cc1Cl)OCCO2
ZINC000000052419,C[C@H]1CC(=O)Nc2c(Br)cc(Br)cc2N1
ZINC000000052420,C[C@@H]1CC(=O)Nc2c(Br)cc(Br)cc2N1
ZINC000000052422,Cc1c(C(=O)N2CCCC2)nnn1-c1nonc1N
ZINC000000052424,CC(=O)c1oc2ccc3c(C)cc(=O)oc3c2c1C
ZINC000000052425,CC(=O)NNc1cc(N2CCOCC2)nc(N2CCOCC2)n1
ZINC000000052426,N#CC(C#N)=C1NC2(CCCC2)Cc2ccccc21
ZINC000000052427,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(=O)O)ccc12
ZINC000000052428,Nc1c(C(=O)C2CC2)oc2ccc(Br)cc12
ZINC000000052430,COC(=O)c1cccc(NC2=CC(C)(C)CC(=O)C2)c1
ZINC000000052432,Cc1cc(F)c(F)c(C(=O)n2cncn2)c1
ZINC000000052433,Cc1ccc2c(=O)cc(-c3ccco3)oc2c1
ZINC000000052434,Cc1ccc(C)c(C(=O)COC(=O)c2nonc2N)c1
ZINC000000052435,O=C1N[C@@H](c2ccccc2)c2c(-c3ccccc3)n[nH]c21
ZINC000000052436,O=C1N[C@H](c2ccccc2)c2c(-c3ccccc3)n[nH]c21
ZINC000000052437,CC(=O)[C@H]1[C@@H](c2ccc(C(C)C)cc2)[C@H](C(C)=O)C(=O)C[C@@]1(C)O
ZINC000000052438,CC(=O)Nc1ccc(S(=O)(=O)N(C(C)C)C(C)C)cc1
ZINC000000052439,CCSc1cccc2cccnc12
ZINC000000052440,CC(=O)Nc1ccc(S(=O)(=O)Nc2nc(C)cc(C)n2)cc1
ZINC000000052441,O=S(=O)(/C=C/c1ccccc1)Nc1ccccc1
ZINC000000052443,COc1cccc2c(CCN)c[nH]c12
ZINC000000052445,Cc1nn(CC(C)C)c(=S)[nH]c1=O
ZINC000000052446,Cc1nn(Cc2ccccc2)c(=S)[nH]c1=O
ZINC000000052447,Cc1cn(CC(C)C)c(=O)[nH]c1=O
ZINC000000052448,Cc1nn(Cc2ccccc2)c(=S)n(Cc2ccccc2)c1=O
ZINC000000052450,C[C@]12CC/C(=N/O)C[C@H]1CC[C@H]1[C@@H]3CC[C@@H](O)[C@]3(C)CC[C@H]12
ZINC000000052458,COc1ccc2oc(C(=O)c3ccc(F)cc3)c(N)c2c1
ZINC000000052459,COc1ccc(OC)c(NC2=CC(=O)C[C@@H](c3ccccc3)C2)c1
ZINC000000052460,COc1ccc(OC)c(NC2=CC(=O)C[C@H](c3ccccc3)C2)c1
ZINC000000052461,CC(=O)c1cnc2cc(-c3ccc(C(C)(C)C)cc3)nn2c1C
ZINC000000052462,Cc1cc(-c2ccc(N(C)C)cc2)c(C#N)c(=S)[nH]1
ZINC000000052463,O=C(ON=C1C=CC(=NOC(=O)c2ccco2)C=C1)c1ccccc1
ZINC000000052466,Cc1ccc(S(=O)(=O)CCc2nc3ccccc3[nH]2)cc1
ZINC000000052467,Cc1ccccc1C(=O)n1cnc(N)n1
ZINC000000052469,C[C@H]1CC(=O)CCN1C(=O)c1ccccc1
ZINC000000052470,C[C@@H]1CC(=O)CCN1C(=O)c1ccccc1
ZINC000000052471,COc1ccc(S(=O)(=O)CCc2ccncc2)cc1
ZINC000000052472,C=CCN1C(=O)OC2(CCCCC2)[C@@]1(C)O
ZINC000000052473,C=CCN1C(=O)OC2(CCCCC2)[C@]1(C)O
ZINC000000052474,CCN1C(=O)OC2(CCCCC2)[C@]1(C)O
ZINC000000052475,CCN1C(=O)OC2(CCCCC2)[C@@]1(C)O
ZINC000000052476,O=C(OC[C@H]1CCCO1)c1cccc(Br)c1
ZINC000000052477,O=C(OC[C@@H]1CCCO1)c1cccc(Br)c1
ZINC000000052478,Cc1ccc(NCCC(=O)c2ccccc2)c(C)c1
ZINC000000052479,O=C(c1ccccc1)N1CCN(C(=O)c2ccccc2)CC1
ZINC000000052482,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc3ccccc3c2)cc1
ZINC000000052484,O=C(NCc1ccccn1)c1ccc(NC(=O)c2cccs2)cc1
ZINC000000052485,C=C1OC(=O)O[C@@]1(C)CCc1ccc2c(c1)OCO2
ZINC000000052486,CCC(=O)Nc1nnc(COc2ccc(C(C)(C)C)cc2)s1
ZINC000000052487,CC(C)CC(=O)Nc1nnc(COc2ccc(C(C)(C)C)cc2)s1
ZINC000000052488,CCCC(=O)Nc1nnc(COc2ccc(C(C)(C)C)cc2)s1
ZINC000000052489,Cc1ccc(OCc2nnc(N)s2)c(C)c1
ZINC000000052490,Nc1ncnc2[nH]c(N3CCN(C(=O)c4ccccc4)CC3)nc12
ZINC000000052491,O=C1C(O)=NS(=O)(=O)[C@@H]1c1ccccc1
ZINC000000052492,CC(C)(O)C#C[C@H](O)c1ccc(F)cc1
ZINC000000052493,CC(C)(O)C#C[C@@H](O)c1ccc(F)cc1
ZINC000000052494,O=C(O)C#CC12CC3CC(CC(C3)C1)C2
ZINC000000052495,CC1CCN(c2nc(Cl)nc(Nc3ccc4c(c3)OCO4)n2)CC1
ZINC000000052498,COc1ccc([C@@H]2OC(=O)Cc3cc(OC)c(OC)cc32)cc1
ZINC000000052499,COc1ccc([C@H]2OC(=O)Cc3cc(OC)c(OC)cc32)cc1
ZINC000000052500,Cc1nnnn1CC(=O)Nc1ccc(F)cc1
ZINC000000052501,COc1cc(NC(C)=O)nc(OC)n1
ZINC000000052502,O=C(Nc1nnc(-c2ccc([N+](=O)[O-])cc2)s1)c1ccccc1F
ZINC000000052503,CCOC(=O)[C@@H]1NN=C(C(=O)c2ccccc2)[C@@H]1c1ccc(C)cc1
ZINC000000052504,CCOC(=O)[C@H]1NN=C(C(=O)c2ccccc2)[C@@H]1c1ccc(C)cc1
ZINC000000052507,CCOC(=O)[C@@H]1NN=C(C(=O)c2ccccc2)[C@@H]1c1ccccc1
ZINC000000052508,CCOC(=O)[C@H]1NN=C(C(=O)c2ccccc2)[C@@H]1c1ccccc1
ZINC000000052511,CCN(CC)c1ccc(/C=C(\C#N)C(=O)NCc2ccccc2)cc1
ZINC000000052513,c1ccc(N2CCN(c3ccc4nnnn4n3)CC2)cc1
ZINC000000052515,CC[C@@H](Sc1nnc(C)c(O)n1)C(=O)Nc1ccccc1C#N
ZINC000000052516,Cc1cc(C)cc(OCc2nnc(N)s2)c1
ZINC000000052517,Cc1ccc(OCc2nnc(N)s2)cc1C
ZINC000000052518,Cc1cccc(OCc2nnc(N)s2)c1C
ZINC000000052519,CC(C)(C)OC(=O)N1C[C@@H](O)C[C@H]1C(=O)N1CCOCC1
ZINC000000052520,CC(C)(C)OC(=O)N1C[C@@H](O)C[C@@H]1C(=O)N1CCOCC1
ZINC000000052521,CC(C)(C)OC(=O)N1C[C@H](O)C[C@H]1C(=O)N1CCOCC1
ZINC000000052522,CC(C)(C)OC(=O)N1C[C@H](O)C[C@@H]1C(=O)N1CCOCC1
ZINC000000052523,O=C1Cc2ccccc2[C@H](c2cccc(Cl)c2)N1
ZINC000000052524,O=C1Cc2ccccc2[C@@H](c2cccc(Cl)c2)N1
ZINC000000052525,CC(C)C(=O)N1CCN(C2=NS(=O)(=O)c3ccccc32)CC1
ZINC000000052526,Cc1ccc(N2C[C@@H](C(=O)Nc3cccc(C)n3)CC2=O)cc1
ZINC000000052527,Cc1ccc(N2C[C@H](C(=O)Nc3cccc(C)n3)CC2=O)cc1
ZINC000000052528,CC1(C)CC(=O)C=C(Nc2ccc3c(c2)OCO3)C1
ZINC000000052533,CCOC(=O)Cn1c(C)cc(C)c([N+](=O)[O-])c1=O
ZINC000000052534,Cc1cc(C)n(C)c(=O)c1[N+](=O)[O-]
ZINC000000052535,COc1ccccc1NC(=O)CC(=O)Nc1ccccc1OC
ZINC000000052537,Cc1ccc(/C=N/c2ccccc2C(=O)O)o1
ZINC000000052539,Cn1ccc(C(=O)Nc2c(F)c(F)cc(F)c2F)n1
ZINC000000052541,OCc1nc2ccccc2n1Cc1cccc(Br)c1
ZINC000000052542,Clc1ccc(Cn2nnc(-c3ccccc3)n2)cc1Cl
ZINC000000052544,CCOC(=O)c1ccc(-c2ccc(/C=C(\C)[N+](=O)[O-])o2)cc1
ZINC000000052546,N#Cc1c(-c2ccccc2)oc2c1C(=O)c1ccccc1C2=O
ZINC000000052548,N#Cc1c(NC(=O)Cn2cc([N+](=O)[O-])cn2)sc2c1CCC2
ZINC000000052549,O=C(O)CCC(=O)Nc1ccc(NC(=O)CCC(=O)O)c(Cl)c1
ZINC000000052550,Cc1nnc(SCC(=O)Nc2nc3ccccc3s2)s1
ZINC000000052551,CC(=O)Oc1cccc(C(=O)Nc2ccc(Br)cc2C)c1
ZINC000000052552,CC(=O)C1=C(O)C(=O)N(CCC(=O)O)[C@H]1c1ccccc1F
ZINC000000052553,CC(=O)C1=C(O)C(=O)N(CCC(=O)O)[C@@H]1c1ccccc1F
ZINC000000052554,CC1(C)C[C@]2(C[C@@H](c3ccccc3)Oc3cc(O)ccc32)NC(=O)N1
ZINC000000052555,CC1(C)C[C@@]2(C[C@@H](c3ccccc3)Oc3cc(O)ccc32)NC(=O)N1
ZINC000000052556,CC1(C)C[C@]2(C[C@H](c3ccccc3)Oc3cc(O)ccc32)NC(=O)N1
ZINC000000052557,CC1(C)C[C@@]2(C[C@H](c3ccccc3)Oc3cc(O)ccc32)NC(=O)N1
ZINC000000052558,CC1=NN(C(=O)c2ccc(N)cc2)[C@@](O)(c2ccc(Cl)cc2)C1
ZINC000000052559,CC1=NN(C(=O)c2ccc(N)cc2)[C@](O)(c2ccc(Cl)cc2)C1
ZINC000000052561,O=c1c2nc[nH]c2ncn1Cc1ccc([N+](=O)[O-])cc1
ZINC000000052562,ClC(Cl)C1=Nc2ccccc2N=C(c2ccccc2)C1
ZINC000000052563,CC(=O)N1N=C2CC(C)(C)OC[C@@H]2[C@@H]1c1ccccc1
ZINC000000052564,CC(=O)N1N=C2CC(C)(C)OC[C@H]2[C@@H]1c1ccccc1
ZINC000000052565,CC(=O)N1N=C2CC(C)(C)OC[C@@H]2[C@H]1c1ccccc1
ZINC000000052566,CC(=O)N1N=C2CC(C)(C)OC[C@H]2[C@H]1c1ccccc1
ZINC000000052567,C[C@]1(O)N(CCN)C(=O)OC12CCCCC2
ZINC000000052568,C[C@@]1(O)N(CCN)C(=O)OC12CCCCC2
ZINC000000052569,CC1=C(C(=O)OC(C)(C)C)[C@@H](c2ccco2)C(C#N)=C(N)O1
ZINC000000052570,CC1=C(C(=O)OC(C)(C)C)[C@H](c2ccco2)C(C#N)=C(N)O1
ZINC000000052571,CC1=C(C(=O)OC(C)C)[C@@H](c2ccco2)C(C#N)=C(N)O1
ZINC000000052572,CC1=C(C(=O)OC(C)C)[C@H](c2ccco2)C(C#N)=C(N)O1
ZINC000000052575,CC(=O)c1ccc(N2CCNCC2)c(F)c1
ZINC000000052576,COc1ccc(NC(=O)CCN2CCC(C)CC2)cc1
ZINC000000052580,Cc1n[nH]c(=O)c2cc3c(C)n[nH]c(=O)c3cc12
ZINC000000052581,Cc1ccc(S(=O)(=O)N(CCO)c2ccccc2)cc1
ZINC000000052584,Cc1ccc(NC(=O)[C@H]2[C@@H]3C=CCCCC[C@@H]32)cc1
ZINC000000052585,CCOC(=O)N1N=C2CCCCC[C@@H]2[C@]1(O)C(F)(F)F
ZINC000000052586,CCOC(=O)N1N=C2CCCCC[C@H]2[C@]1(O)C(F)(F)F
ZINC000000052587,CCOC(=O)N1N=C2CCCCC[C@@H]2[C@@]1(O)C(F)(F)F
ZINC000000052588,CCOC(=O)N1N=C2CCCCC[C@H]2[C@@]1(O)C(F)(F)F
ZINC000000052589,Cc1ccc(-n2c(-c3ccccc3)nnc2-c2ccccc2)cc1C
ZINC000000052590,Nc1c(C(=O)c2ccc(F)cc2)oc2ccc(Cl)cc12
ZINC000000052598,Clc1ccnc2ccccc12
ZINC000000052601,CC(=O)CCc1ccc2c(c1)OCO2
ZINC000000052604,NC[C@H](CC(=O)O)c1ccccc1
ZINC000000052605,NC[C@@H](CC(=O)O)c1ccccc1
ZINC000000052606,CC(/C=C/c1ccccc1)=N/O
ZINC000000052610,O=C1C(C2c3ccccc3Oc3ccccc32)=C(O)c2ccccc21
ZINC000000052611,COc1ccc(N[C@@H](C)c2ccccc2)cc1
ZINC000000052612,COc1ccc(N[C@H](C)c2ccccc2)cc1
ZINC000000052613,Nc1ccc(C(=O)O)c([N+](=O)[O-])c1
ZINC000000052614,CC[C@H](CC[C@@H](C)O)C[C@H]1CCCO1
ZINC000000052615,Nc1ccc2c(c1)C(=O)NC2=O
ZINC000000052616,CCOc1ccc(CC#N)cc1OCC
ZINC000000052617,Cc1cc(O)c(C(C)C)cc1N
ZINC000000052622,Nc1cccc(Nc2ccccc2)c1
ZINC000000052623,Cn1c2c(c3ccccc31)C(=O)CCC2
ZINC000000052624,Cn1c(=O)[nH]c(=O)c2c1ncn2Cc1ccccc1
ZINC000000052632,COc1ccc(C2(O)C(=O)c3ccccc3C2=O)cc1
ZINC000000052633,COc1ccc(Cn2nnnc2C)cc1
ZINC000000052635,O=C(Nc1ccc2ccccc2c1)c1nc[nH]n1
ZINC000000052637,CCNc1nc(SC)ncc1F
ZINC000000052638,CSc1ncc(F)c(N(C)C)n1
ZINC000000052639,O=C(Nc1nnc(SCc2ccccc2)s1)c1ccc(F)cc1
ZINC000000052640,CCOc1ccccc1NC(=O)C1[C@H]2[C@@H]3CC[C@@H](C3)[C@@H]12
ZINC000000052643,CSc1ncc(F)c(N(CCO)CCO)n1
ZINC000000052645,CSc1c(CC(=O)O)n(C)c2ccccc12
ZINC000000052646,N#Cc1ccccc1OCC(=O)C1CC1
ZINC000000052647,O=C(CC(=O)Nc1nccs1)Nc1nccs1
