SMILES,made_by
N#Cc1cc(C#N)c(-c2cc3ncoc3cc2-c2c3ccoc3cc3ccoc23)c(C#N)c1,Random
CN(C)c1cscc1N(C)c1ccccc1,Random
O=C(c1ccccc1-c1cocn1)C(F)(F)F,Random
N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)ccc21,Random
O=C1C(=O)c2c(-c3ccc(-c4cccnc4)cn3)ccc3cccc1c23,Random
COc1ccc(-c2ccc3c(c2)S(=O)(=O)c2cccc(-c4cc(C#N)c(C#N)c(C#N)c4-c4cccn4C)c2-3)c(OC)c1-c1ccc2c(c1)[SiH2]c1ncccc1-2,Random
CN(C)c1cccc(-c2ncc(C#N)cn2)c1,Random
N#Cc1cc(C#N)c(-n2ccc3cnccc32)c(C#N)c1,Random
O=c1ccn(-c2ccc3c(c2)oc2ncccc23)c2ccccc12,Random
Cc1cccc2c3cccc(C)c3n(-c3cccc(S(C)(=O)=O)c3)c12,Random
c1ccc(P(c2ccccc2)c2ccncc2)cc1,Random
CN(Cc1ccc2c(c1)c1ccccc1c1nc(C#N)c(C#N)nc21)c1ccc(-n2c3ccccc3c(=O)c3ccccc32)c2ccccc12,Random
N#Cc1ccc2c(c1)sc1cc(-c3cccc4c3Nc3ccccc3O4)ccc12,Random
C#Cc1c(-n2c3ccc(F)cc3c3cc(F)ccc32)ccc2ncn(C)c12,Random
CC(=O)c1ccc(-c2ccc3nc(-c4cccc(-c5cccs5)c4)oc3c2)cc1,Random
c1ccc(P(c2ccccc2-c2ccc(-c3cccs3)s2)C2COCCN2)cc1,Random
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(Cn3ccc(-c4cnc5c(ccc6cccnc65)c4)c3O)cc2C)c2ccccc21,Random
c1ccc(Nc2ccccc2P(c2ccc(-c3c4ccoc4cc4ccoc34)cc2)c2ccccc2-c2ccc3c(c2)sc2ncccc23)cc1,Random
Cc1ccc(Nc2ccc(C)cc2-c2cc(C)c(B3c4ccccc4B(c4c(C)cccc4C)c4ccccc43)c(C)c2)cc1,Random
Fc1ccc(N(c2ccc(F)cc2)n2ccc3cnc(-c4ccc5ncsc5c4)cc32)cc1,Random
CN(C)c1cccc(-c2cc3ocnc3cc2N(c2ccc(F)cc2)c2ccc(F)cc2)c1,Random
Cc1ccc(Nc2ccc(C)cc2-c2ccc(-c3cccs3)s2)cc1,Random
O=P(c1ccccc1)(c1ccccc1)c1ccccc1N1c2ccccc2N(c2ccccc2)c2ccccc21,Random
O=P(c1ccccc1)(c1ccc(-c2ccccc2Nc2cccc(-c3ccc(-c4cccs4)s3)c2)cc1)c1ccccc1-c1cc2sccc2s1,Random
N#Cc1ccc2c(c1)sc1cc(C=CP(c3cccc(-c4c5ccoc5cc5ccoc45)c3)c3ccccc3-c3ccc4c(c3)C(=O)NC4=O)ccc12,Random
C=CC=Cc1cnc2c(ccc3cccnc32)c1,Random
O=C1C(=O)c2cc(-c3ccc(N4CCOCC4)cc3)cc3cccc1c23,Random
c1cnc2c(c1)ccc1cc(C3COCCN3)cnc12,Random
Cc1ccc(N(c2ccc(C)c(-n3c4ccccc4c4cnccc43)c2)c2ccc(-c3ccc4c(c3)oc3ncccc34)c(S(C)(=O)=O)c2)cc1,Random
c1ccc(-n2c3cc(-c4c5ncoc5cc5ncoc45)ccc3c3c(-c4ccc5c(c4)oc4ccccc45)cccc32)cc1,Random
O=C1NC(=O)c2cc(-c3nc4cc5scnc5c(-c5cccc6oc7ncccc7c56)c4s3)ccc21,Random
C#Cc1ccccc1Nc1ccccc1,Random
N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3ncsc3-c3cc4ccccc4c4ccccc34)ccc21,Random
N#CC(C#N)=C1C(=Cc2cc(-c3cnoc3)cs2)C(=O)c2ccccc21,Random
C1=C[SH](c2ccc3c(c2)sc2ccccc23)C=N1,Random
CN(C)c1ccc(-c2c(F)c(F)c(F)c(F)c2F)cc1,Random
COc1cccc(OCc2c(C#N)cc(C#N)cc2C#N)c1,Random
C#CCc1cccc2c1[nH]c1c(C)cccc12,Random
Sc1cc2cnc(C#Cc3coc(P(c4ccccc4)c4ccccc4)n3)cc2[nH]1,Random
CN(C)c1ccc(C(=O)c2ccc(C=O)cc2)c2ccccc12,Random
CC(=O)c1ccccc1N(c1ccc(F)cc1)c1ccc(F)cc1,Random
C=Cc1cc(C)cc(C)c1-c1ccc(-n2c3ccccc3c3ccccc32)cc1,Random
CN(Cc1ccc2c(c1)oc1ccccc12)c1ccccc1,Random
Cc1cc(-c2cccc(Nc3ccccc3)c2)cc(C)c1B1c2ccccc2B(c2c(C)cc(-c3c4ncoc4cc4ncoc34)cc2C)c2ccccc21,Random
CN(C)c1ccc(-c2c(N(c3ccccc3)c3ccccc3)ccc3c(=O)cc[nH]c23)c2ccccc12,Random
CS(=O)(=O)c1ccc(-c2cc3ccccc3c3ccccc23)cc1,Random
CN(C)c1cc(-c2c(-c3cc4c(cc3C3=CC(=O)C(c5ccc6c(c5)[SiH2]c5ncccc5-6)=CC3=O)oc3ccccc34)ccc3c2sc2cc(C#N)ccc23)c2ccccc2c1,Random
N#Cc1ccc2c(c1)sc1cc(-c3ccc4c(c3)Sc3ccccc3N4)ccc12,Random
Oc1ccc2c3ccccc3n(S)c2c1,Random
CN(C)c1ccc(-c2cnoc2)c2cccc(C3c4ccccc4-c4ccccc43)c12,Random
Cc1cc(C)c(Bc2c(C)cc(C)cc2Cc2ccc3c(c2)C(=O)C=CC3=O)c(C)c1,Random
N#Cc1ccc2c(c1)sc1cc(-c3ccccc3-c3nc4c(-c5c6ncoc6cc6ncoc56)c(-c5ccc(N6CCOCC6)cc5)ccc4o3)ccc12,Random
COc1ccc(N(C)c2ccccc2)c(OC)c1,Random
CN(c1ccccc1)c1nccs1,Random
Cc1cc(C)cc(-c2ccc3c(c2)N(c2ccccc2)c2ccccc2N3)c1,Random
C1=C[SH](c2cscn2)C(c2cccs2)=C1,Random
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(-c3ccccc3S(C)(=O)=O)c(P(c3ccccc3)c3ccccc3)c2C)c2ccccc21,Random
c1ccc(N2c3ccccc3Nc3cc(-c4cscn4)ccc32)cc1,Random
CN(CN1c2ccccc2C(C)(C)c2ccccc21)c1ccccc1-c1ccc(-c2ccc(N3CCOCC3)nc2)cn1,Random
O=C1C=C(c2cccc(-c3nc4ccccc4o3)c2)C(=O)C(c2ccc3c(c2)sc2ncccc23)=C1,Random
Cc1cc(C)c(Bc2c(C)cc(C)c(-c3ccccn3)c2C)c(C)c1,Random
O=S1(=O)c2ccccc2-c2ccc(-c3ccc(Nc4ccccc4)cc3-c3ccc4c(c3)sc3ccccc34)cc21,Random
O=S1(=O)c2ccccc2-c2ccc(-c3ccc4c(c3)sc3ncccc34)cc21,Random
C1=C[SH](N2c3ccccc3N(c3ccccc3)c3ccccc32)C=N1,Random
N#Cc1cc(-c2c([SH]3C=Nc4ccccc43)cc(-c3cccs3)c3ncsc23)cc(C#N)c1C#N,Random
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cccc2oc3cc(-c4ccccn4)ccc3c12,Random
C=CC#Cc1ccc2c(c1)c1ccccc1c1nc(C#N)c(C#N)nc21,Random
CN(C)c1ccc(-c2csc(C(=C(C#N)C#N)N3c4ccccc4N(c4ccccc4)c4ccccc43)c2)cc1,Random
c1cc2c(cn1)-c1cncc(-c3ccc(-c4cc5sccc5s4)cc3)c1[SiH2]2,Random
O=C1C=C(c2c3[nH]cnc3cc3nc[nH]c23)C(=O)c2ccccc21,Random
Cc1cc(C)c(B(c2cncc(-c3cc(C#N)c(C#N)c(C#N)c3)c2)c2c(C)cc(C)cc2C)c(C)c1,Random
CN(C)c1cccc2cccc(N(c3ccccc3)c3ccccc3)c12,Random
N#Cc1cc(C#N)c(C2=CC(=O)c3ccccc3C2=O)c(C#N)c1,Random
CC(=O)c1ccc([SH]2C=CC=C2)cc1,Random
Cc1cccc2c3cccc(C)c3n(-c3ccc(-c4ccc(N(C)C)c5ccccc45)c4c3S(=O)(=O)c3ccccc3-4)c12,Random
Cc1cccc2c3cccc(C)c3n(-c3cccc4c3C(=O)NC4=O)c12,Random
N#Cc1cnc(CC(=O)c2ccccc2)nc1,Random
O=C1C(=O)c2c(-c3cc(-c4ccccc4Pc4ccccc4)ccc3N3CCOCC3)ccc3cccc1c23,Random
O=c1cc[nH]c2ccc([SH]3C=NC(c4ccc5ncoc5c4)=C3)cc12,Random
O=c1cc(-n2c3ccccc3c(=O)c3ccccc32)[nH]c2ccc(-c3cncc(C4c5ccccc5-c5ccccc54)c3O)cc12,Random
CC1(C)c2ccccc2N(c2cc([SH]3c4ccccc4-c4ccc(C#N)cc43)cc3c2-c2cccnc2[SiH2]3)c2ccccc21,Random
c1ccc2c(c1)Oc1ccccc1N2c1cscn1,Random
COc1cc(OCc2cc3[nH]ccc3cn2)cc(OC)c1-c1ccc(-c2cccs2)s1,Random
CC1(C)c2ccccc2N(c2cccc(-c3cccc4c3Nc3ccccc3S4)n2)c2ccccc21,Random
Cc1cc(C)c(B(c2ccc3sc4cc(C#N)ccc4c3c2)c2c(C)cc(C)cc2C)c(C)c1,Random
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc2c(=O)c(-c3cc4scnc4cc3-c3ccc4[nH]ccc(=O)c4c3)c[nH]c2c1,Random
Fc1ccc(N(c2ccc(F)cc2)n2ccc3cnccc32)cc1,Random
CN(C)c1ccc([SiH]2c3ccccc3-c3ccccc32)c2ccccc12,Random
N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3ccc(-c4ccc5nc(-c6ccccc6)oc5c4)c(-c4nc5ccccc5o4)c3)ccc21,Random
COc1cc(OCc2ccc(N(C)C)c3c(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)cccc23)cc([SH]2C=CN=C2)c1,Random
CC1(Cc2ccc(-c3ccc4c(c3)S(=O)(=O)c3ccccc3-4)cn2)c2ccccc2Nc2ccccc21,Random
c1cnc2oc3cc(-n4c5ccccc5c5ccccc54)ccc3c2c1,Random
Fc1ccc(N(c2ccc(F)cc2)c2cccc(-c3nc4ccccc4o3)c2)cc1,Random
N#CC(C#N)=C1C(=Cc2ccccc2)C(=O)c2cccc(-c3ccc4c(c3)[SiH2]c3ncccc3-4)c21,Random
c1ccc(Nc2cccc(-n3c4ccccc4c4ccccc43)c2)cc1,Random
CC(=O)c1ccc(Cc2ccc(Nc3ccc(C)cc3)cc2-c2ccc3ncoc3c2-c2ccccc2)cc1,Random
N#Cc1nc2c3ccccc3c3cc(N4C(=O)C=CC4=O)ccc3c2nc1C#N,Random
CN(C)c1ccc2ccc(-c3ccc4ncoc4c3)cc2c1,Random
C=Cc1cccc(-n2c3ccccc3c(=O)c3ccccc32)n1,Random
CN(c1ccccc1)[SH]1C=CC=C1,Random
O=C1NC(=O)C(c2cccc3c2-c2cccnc2[SiH2]3)=C1c1ccc2c(c1)sc1ncccc12,Random
c1ccc(N2c3ccccc3N(c3ccccc3-c3cnoc3)c3ccccc32)cc1,Random
CS(=O)(=O)c1ccc(O)cc1,Random
CC(=O)c1ccc(-c2nc(-c3cnoc3N3c4ccccc4N(c4ccccc4)c4ccc([SiH]5c6ccccc6-c6ccccc65)cc43)co2)cc1,Random
CN(c1ccccc1)c1cccc2c1c(=O)c1ccccc1n2C=CC1=CC(=O)C=CC1=O,Random
c1ccc2c(c1)cc(-c1cccc3oc4ncccc4c13)c1ccccc12,Random
c1nc2ccc(-c3cnoc3)cc2o1,Random
O=C1C(=O)c2c(-c3cncs3)ccc3ccc(-c4cnoc4)c1c23,Random
c1ccc2c(c1)Sc1ccccc1N2c1cc2sccc2s1,Random
Cc1cccc2c3cccc(C)c3n(-c3ccc(-c4cccs4)s3)c12,Random
O=C1C=CC(=O)c2cc(N3c4cccc(-c5cnoc5)c4Oc4cccc(-n5c6ccc(Cl)cc6c6cc(Cl)ccc65)c43)ccc21,Random
Oc1ccc2c(c1)ncn2CN(c1ccccc1)c1ccccc1,Random
Cc1cc(C)cc(-c2ccc3c(sc4ncccc43)c2-c2ccco2)c1,Random
N#Cc1cc2nc3c(nc2cc1C#N)-c1ccc(-c2cnc4c(c2)c(-n2c5ccccc5c5ccccc52)cc2cccnc24)c2cccc-3c12,Random
CNCN1c2ccccc2Oc2cc(-n3c4c(C)cccc4c4cccc(C)c43)ccc21,Random
c1cc(-c2c3ccoc3cc3ccoc23)cc(N2c3ccccc3Nc3c(-c4ccc5c(c4)oc4ccccc45)cccc32)c1,Random
COc1cc(OC)c(-c2cncs2)c(OCc2c3ncoc3cc3ncoc23)c1,Random
Cc1cccc2c3cccc(C)c3n(-c3csc(-c4ccc5c(c4)C(=O)NC5=O)c3)c12,Random
N#CC(C#N)=Cc1ccc(-c2ccccc2-c2ccccc2Pc2ccccc2)s1,Random
O=C1C=CC(=O)c2cc(-c3nccc4c3-c3cnc(-c5c6ncoc6cc6ncoc56)cc3[SiH2]4)ccc21,Random
O=c1ccn(-n2c3ccncc3c3cnccc32)c2ccccc12,Random
Cc1cc(C)c(B(O)c2c(C)cc(C)c(S)c2C)c(CN(c2ccc(F)cc2)c2ccc(F)cc2)c1,Random
Cc1cc(C)c(Bc2c(C)cc(C)cc2Cc2ccc(N(C)C)cc2)c(C)c1,Random
c1ccc(-c2c3ncoc3cc3ncoc23)cc1,Random
CS(=O)(=O)c1ccc(-c2c(F)c(F)c(F)c(F)c2F)cc1,Random
O=Cc1cccc([SiH]2c3ccccc3-c3cc(O)ccc32)c1-n1c2ccccc2c2cccnc21,Random
CN(C)c1ccc2oc(-c3ccccc3)nc2c1,Random
COc1cc(OC)cc(-c2cccc(-c3ccccc3S(C)(=O)=O)n2)c1,Random
CS(=O)(=O)c1ccc(-c2ccsc2)cc1,Random
COc1cc(OC)c(-c2ccc(N3CCOCC3)cc2)c(-c2ccccc2)c1,Random
Cn1cnc2ccc(-c3ccc4c(c3)N(c3cccc5c3Oc3ccccc3N5)c3ccccc3N4c3cccc(-c4ccc(C(=O)C(F)(F)F)cc4)c3)cc21,Random
N#Cc1cc(C#N)c(-c2cnco2)c(C#N)c1,Random
CN(C)c1ccc(-c2cc(-c3ccc4c(c3)sc3ncccc34)cc3sc4ncccc4c23)c2ccccc12,Random
N#CC(C#N)=C1C(=Cc2ccc(-c3ccc4sc5ccc([SiH]6c7ccccc7-c7ccccc76)cc5c4c3-c3ccc4c(c3)oc3ncccc34)cc2)C(=O)c2ccccc21,Random
Fc1ccc(Nc2ccc(F)cc2-c2cocn2)cc1,Random
c1ccc2c(c1)Nc1cc(-c3ccc4c(c3)oc3ccccc34)ccc1O2,Random
c1ccc2c(c1)c1cccnc1n2-n1c2ccncc2c2cnccc21,Random
CNCc1ccc(N(C)CN2CCOCC2)c2cc(-c3ccc(N4CCOCC4P(c4ccccc4)c4ccccc4)cc3)ccc12,Random
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1c(-c2cnco2)ccc2c1sc1ncccc12,Random
c1ccc2c(c1)ncn2Cc1ccc2c(c1)sc1ncccc12,Random
O=Cc1ccccc1-n1c2ccccc2c2cnccc21,Random
O=S1(=O)c2ccc(-c3ccc4c(c3)oc3ccccc34)cc2-c2cc(-c3cscn3)ccc21,Random
O=C1C=CC(=O)C(c2ccc3c(c2)cc(-c2cccc(P(=O)(c4ccccc4)c4ccccc4)c2)c2cccc(-c4ccccc4)c23)=C1,Random
O=C1C=CC(=O)C(c2cccc3c2c2ccccc2n3-c2ccc(C(=O)c3ccc(C4=CC(=O)NC4=O)cc3)cc2)=C1,Random
c1ccc2c(c1)c1ccccc1n2-c1cncc2c1[SiH2]c1ccncc1-2,Random
Cc1cc(C)c(B(c2cccc(P(=O)(c3ccc(-c4ncco4)cc3)c3ccccc3O)c2)c2c(C)cc(C)cc2C)c(C)c1,Random
CC1(C)c2ccccc2N(C(=O)c2ccccc2)c2ccccc21,Random
COc1cc(O)c(-c2ccc(N(C)C)cc2)c(OC)c1,Random
C#CC1=CC(=O)c2ccccc2C1=O,Random
N#Cc1nc2c3ccccc3c3cc(CNCN4CCOCC4)ccc3c2nc1C#N,Random
c1csc(-c2ccc(-c3nc4cc5scnc5cc4s3)s2)c1,Random
O=C1C=C(C2=CC(=O)c3ccccc3C2=O)C(=O)N1,Random
O=C(c1ccc(-c2cc(-c3ccc4c(c3)S(=O)(=O)c3ccccc3-4)ccn2)cc1)C(F)(F)F,Random
c1ccc2c(c1)Sc1ccccc1N2c1csc2ccsc12,Random
CS(=O)(=O)c1ccc(-c2ncccc2-c2cc(O)cnc2-c2ccco2)cc1,Random
N#CC(C#N)=C1C(=Cc2cccs2)C(=O)c2ccc(-c3c4ccoc4cc4ccoc34)cc21,Random
CN(C)c1ccc(-c2cc(-c3ccco3)cc3ocnc23)c(-c2ccc3c(c2)oc2ncccc23)c1,Random
CN(C)c1ccc(-c2ccccc2)c2ccc(N3c4ccccc4Oc4ccccc43)cc12,Random
c1ccc(N2c3ccccc3Oc3ccccc32)cc1,Random
N#CC(C#N)=Cc1ccc(-c2cccc3c2Nc2c(cccc2P(c2ccccc2)c2cccc(C4c5ccccc5-c5ccccc54)c2)S3)s1,Random
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(-c3cc(Nc4ccc(F)cc4-c4cc5[nH]ccc5cn4)ccc3F)cc2C)c2ccccc21,Random
O=C(c1ccc(-c2ccncc2-c2ccc(-n3c4ccccc4c(=O)c4ccccc43)nc2)cc1)C(F)(F)F,Random
C=Cc1cnoc1-c1cc(C=O)ccc1C=O,Random
O=c1cc[nH]c2ccc(-c3cc(F)ccc3N(c3ccc(F)c(-c4ccc5c(c4)sc4ncccc45)c3)c3ccccn3)cc12,Random
CN(C)c1cccc(-c2ccc3c(c2)sc2ccccc23)c1,Random
N#Cc1cc(C#N)c(-c2ccccc2N2CCOCC2)c(C#N)c1,Random
c1cc(-c2cocn2)cc(-c2nc3ccccc3o2)c1,Random
CN(C)n1c2ccccc2c2cccnc21,Random
O=S1(=O)c2ccccc2-c2c([SiH]3c4ccccc4-c4ccccc43)ccc(-c3c4[nH]cnc4cc4nc[nH]c34)c21,Random
CN(C)c1ccc(-c2cc(C=O)ccc2C=O)c2ccccc12,Random
CN(C)c1cccc(N(C)C)c1,Random
COc1cccc(OC(c2ccccc2)c2cc(N(c3ccccc3)c3ccccc3)ccc2-c2cc(C#N)c(C#N)c(C#N)c2)c1,Random
O=C(c1ccc(-c2cc3ccccc3c3ccccc23)cc1)c1ccc(N2CCOCC2)c(-c2c3ncsc3cc3ncsc23)c1,Random
CNc1ccccc1-c1cscn1,Random
CC(=O)c1ccccc1-c1ccc2nc(-c3ccccc3)oc2c1,Random
COc1cc(OC)cc(-c2ccccc2Pc2ccccc2)c1,Random
CN(c1ccccc1)c1nc2cc3ocnc3cc2o1,Random
O=S1(=O)c2ccccc2-c2ccc(N3c4ccccc4N(c4ccccc4)c4ccccc43)cc21,Random
c1ccc2c(c1)Nc1cccc(-c3c4ncoc4cc4ncoc34)c1O2,Random
N#CC(C#N)=CC1=CC=C[SH]1c1cscn1,Random
c1nc2c(-c3cnoc3)c3nc[nH]c3c(-c3cocn3)c2[nH]1,Random
O=S(=O)(Cc1cocn1)c1ccccc1,Random
N#Cc1ccc2c(c1)sc1cccc(-n3c4ccccc4c4cnccc43)c12,Random
CN(C)c1ccc(-c2ccc(-c3cnoc3-c3c(C#N)cc(C#N)cc3C#N)cc2C=O)cc1,Random
Cc1cc(C)c(B(c2c(C)cc(C)cc2Cc2ccc(C=C(C#N)C#N)s2)c2cc(C)cc3c2[nH]c2ccc(C)cc23)c(C)c1,Random
CC(=O)c1cccc(-c2cc3sc4ncccc4c3cc2-c2ccc3c(c2)C(=O)c2ccccc2C3=C(C#N)C#N)c1,Random
CC1(Cc2ccc(C(=O)C(F)(F)F)cc2-c2c3ncoc3cc3ncoc23)c2ccccc2Nc2ccccc21,Random
CC(=O)c1ccccc1-n1c2ccncc2c2cnccc21,Random
C#Cc1ccc(-c2c3ccoc3cc3ccoc23)c2oc(-c3ccccc3-c3ccc4[nH]ccc(=O)c4c3)nc12,Random
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(-c3cc4ccccc4c4ccccc34)cc2C)c2ccccc21,Random
CN(C)c1ccc(-c2ccc3c(c2)-c2cccnc2[SiH2]3)cc1,Random
CN(C)c1cc(O)cc2ccc(C3=CC(=O)NC3=O)cc12,Random
COc1cc(OC)c(-c2cccc(N(c3ccccc3)c3nc4cc5nc[nH]c5cc4[nH]3)c2)c(OC)c1,Random
N#Cc1cncnc1C1c2ccccc2-c2ccccc21,Random
CN(C)c1cc(-c2ccc3c(c2)oc2ncccc23)c2cc(-c3ccc4c(c3)C(=O)C=CC4=O)ccc2c1,Random
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cccc2c1B(c1c(C)cc(N3c4ccccc4N(c4ccccc4)c4cccc(-c5cocn5)c43)cc1C)c1ccccc1B2c1c(C)cccc1C,Random
N#CC(C#N)=C1C(=Cc2ccc(-c3ccc(-c4nc5ccccc5o4)cc3)s2)C(=O)c2ccccc21,Random
CN(C)c1cc(-c2ccccc2P(c2cccs2)c2ccc(-c3ccc(C=O)cc3)cc2-c2cccs2)c2ccccc2c1,Random
CC1(C)c2ccccc2N(c2cccc(N3CCOCC3)c2)c2ccccc21,Random
O=C(c1ccc(-c2c(-c3cc4sccc4s3)ccc3c2c(=O)c2ccccc2n3-c2cccc3c2oc2ncccc23)cc1)C(F)(F)F,Random
Cc1cc(O)cc(Cc2ccc(C=O)cc2)c1,Random
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cccc(N2c3ccccc3N(c3ccccc3N(C)CN(c3ccccc3)c3ccccc3)c3c(-c4ccc(C(=O)C(F)(F)F)cc4)cccc32)c1,Random
COc1cc(OC)cc(-c2ccc(C(C)=O)cc2)c1,Random
O=Cc1ccc(-c2cccc3c2N(C2c4ccccc4-c4ccccc42)c2ccccc2N3c2ccccc2)cc1,Random
c1csc(-c2ccc3c(c2)Sc2ccccc2N3)c1,Random
Sc1cc(-c2ccc3c(c2)oc2ncccc23)c2c(c1)-c1cccnc1[SiH2]2,Random
O=c1c2ccccc2n(-c2cccc(P(=O)(c3ccc(N4c5ccccc5Oc5ccccc54)cc3)c3ccccc3-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2)c2ccccc12,Random
Fc1ccc2c(c1)c1cc(F)ccc1n2[SH]1C=CC(N2c3ccccc3N(c3ccccc3)c3ccccc32)=C1c1ccccc1,Random
CC(=O)c1ccc(-c2c[nH]c3ccnc(-c4ccc5c(c4)sc4ccccc45)c23)cc1,Random
O=c1cc(-c2ccc3c(c2)S(=O)(=O)c2ccccc2-3)[nH]c2ccc(-c3ncc4ccn(-c5c6ncoc6cc6ncoc56)c4c3-c3c(F)c(F)c(F)c(F)c3F)cc12,Random
CN(C)c1ccc(-c2ccnc(-c3cccnc3)c2)c2ccccc12,Random
Cc1ccc(N(CNc2cccc(N(C)c3ccccc3)c2)c2ccc(C)c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2)cc1,Random
Cc1cc(C)c(Bc2c(C)cc(Cc3ccc(-c4ccc(C=O)cc4)cn3)c(-c3ccc(-c4cccnc4)cn3)c2C)c(C)c1,Random
CC(=O)c1ccc(-c2ccc3ocnc3c2)cc1,Random
N#CC(C#N)=C1C(=Cc2ccc(-c3ncco3)cc2)C(=O)c2ccccc21,Random
O=c1c2ccccc2[nH]c2ccc(N3CCOCC3)cc12,Random
CN(Cc1cc(C#N)c(C#N)c(C#N)c1)c1cccc2ccccc12,Random
N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3ccc(-c4cnc5c(ccc6cccnc65)c4)c4[nH]ccc(=O)c34)ccc21,Random
N#Cc1ccc2c(c1)sc1cc(-c3ncncc3C#N)ccc12,Random
O=P(c1ccccc1)(c1ccc(S)cc1)c1ccc(-c2ccccn2)c(S)c1,Random
CS(=O)(=O)c1cc(O)ccc1[SiH]1c2ccccc2-c2ccccc21,Random
Cc1cc(C)cc(-c2cccc3c2oc2ncc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc23)c1,Random
CN(C)c1ccc2[nH]c3ccccc3c(=O)c2c1,Random
N#Cc1ccc2c(c1)sc1cc([SH]3C=CC=C3c3ccc(-c4ccc5c(c4)[SiH2]c4ncccc4-5)s3)ccc12,Random
Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cccc2oc3ncccc3c12,Random
CN(C)c1cc(N(C)Cc2ccc(S(C)(=O)=O)cc2)c2ccccc2c1,Random
CS(=O)(=O)c1cccc(-c2cc3ccccc3c3ccccc23)c1,Random
CN(Cc1cc(-c2ccc(N3CCOC(c4ccc(C(=O)C(F)(F)F)cc4)C3)cc2)c2cccc3c2c1C(=O)C3=O)c1cccc2cccc(-c3ncc(C#N)cn3)c12,Random
Cc1cccc2c3cccc(C)c3n(-c3cc(N(C)Cc4ccc5[nH]ccc(=O)c5c4)ccc3-n3c4ccccc4c4cccnc43)c12,Random
CC1(C)c2ccccc2Nc2ccc(-c3sc(-c4cccs4)cc3P(c3ccccc3)c3ccccc3)cc21,Random
c1ccc(-c2cc(Oc3cocn3)cc3sc4ncccc4c23)cc1,Random
COc1cc(OC)cc(OCc2ccc3c(c2)sc2nccc(-c4ccc(N5CCOCC5)cc4)c23)c1,Random
N#Cc1cc2nc3c(nc2c(-c2ccc(C=O)cc2)c1C#N)-c1cccc2cccc-3c12,Random
c1cnc(-c2c3ncoc3cc3ncoc23)c(-c2cncc(-c3ccc4c(c3)oc3ccccc34)c2)c1,Random
Cc1cccc2c3cccc(C)c3n(-c3ccnc4sc5ccccc5c34)c12,Random
O=C(CS)c1ccc(N2CCOCC2)cc1,Random
COc1cc(OCc2ccc(N3CCOCC3)cc2)cc(OC)c1O,Random
O=S1(=O)c2ccccc2-c2ccc([SH]3C=CC=C3S)cc21,Random
Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cc(-c3cccc(-c4cc5sccc5s4)c3Nc3cccc(-n4c5ccccc5c5cccnc54)c3)cc2C)c2ccccc21,Random
CC1(C)c2ccccc2N(N2CCOCC2)c2ccccc21,Random
Cn1ccc(-c2ccc3[nH]ccc(=O)c3c2)c1,Random
CN(CN1c2ccccc2Sc2ccccc21)c1cc(O)c2ccccc2c1-c1c2ncoc2cc2ncoc12,Random
Cc1cccc2c3cccc(C)c3n(-c3cccc4c3c3c(-c5cccn5C)cccc3n4-c3ccccc3)c12,Random
O=Cc1ccc(C=O)c(-c2cccc3c2c(=O)c2c(-c4ccc(P(=O)(c5ccccc5)c5ccccc5)cc4)cccc2n3O)c1,Random
CNc1ccc(-c2ccc(P(=O)(c3cccc(-c4ccc5c(c4)oc4ccccc45)c3)c3ccccc3-c3ccc(-c4cccs4)s3)cc2[SiH]2c3ccccc3-c3ccccc32)cc1,Random
N#CC(C#N)=C1C(=Cc2ccc([SH]3c4ccccc4-c4ccc(C#N)cc43)cc2)C(=O)c2ccccc21,Random
Cn1cccc1-c1ccc(-c2cccc3c2[nH]c2ccccc23)nc1,Random
C(=CP(c1ccccc1)c1ccccc1)[SiH]1c2ccccc2-c2ccccc21,Random
CNCN(c1ccc(C)cc1)c1ccc(C)c(-n2c3ccccc3c3ccccc32)c1,Random
Cc1cccc(C)c1-n1c2ccc(F)cc2c2cc(F)ccc21,Random
CC1(C)c2ccccc2N(c2cc(-c3ccc(-c4cccs4)s3)cs2)c2ccccc21,Random
Cc1ccc(N(c2ccccc2)c2cccc(-c3ccc(N(C)C)cc3)c2)c(C)c1,Random
O=S1(=O)c2ccccc2-c2cc(S)ccc21,Random
