SMILES,reward
C1(C2=C(C3=CC=C(N(C)C)C(P(C4=CC=CC=C4)C4=CC=CC=C4)=C3)C=C(N(C)C)C=C2)=C(C2=C(F)C(F)=C(F)C(F)=C2(F))C(C2=C3SC=NC3=CC3=C2N=CS3)=CO1,-1.0
C1=COC(C(C=C2)=CC3=C2N=CO3)=N1,9.922631701598792
C1(C2=CC=C(N(C)C)C=C2)=COC(C(C=C2)=CC3=C2N=CO3)=N1,9.503171878313795
N1C(C=C)COCC1,16.22198462429734
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1(C#C),16.369057178602255
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)C(N(C2=CC=C(C)C=C2)C2=CC=C(C)C=C2)OCC1(C#C),11.082988658464954
N1C(C=C)C(N(C2=CC=C(C)C=C2)C2=CC=C(C)C=C2)OCC1(C#C),-1.0
N1C(C=C)C(N(C2=CC=C(C)C=C2)C2=CC=C(C)C=C2)OCC1(C#C(C(C=C1)=NC=C1C1=CN=CC=C1)),10.121655789772882
N1(C2=CC=C(N(C)C)C=C2)C(C=C)C(N(C2=CC=C(C)C=C2)C2=CC=C(C)C=C2)OCC1(C#C(C(C=C1)=NC=C1C1=CN=CC=C1)),-1.0
N1C(C=C)COCC1,16.17309198405787
N1C(C=C)COCC1(C#C),16.31720425973504
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C1=CC=CC=C1)(C#C),9.541731690116
N1(C2=CC=C(N(C)C)C=C2)C(C=C)COCC1(C1=CC=CC=C1)(C#C),9.35377042441328
N1C(C=C)COCC1,16.118930299179336
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1(C#C),16.263411114566853
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),17.823390881044435
N1C(C=C)COCC1(C=C)(C#C(N1C2=C(C3=C1N=CC=C3)C=CC=C2)),9.444123130677998
N1C(C(C(C=C2)=CC3=C2N=CO3)=C)COCC1(C=C)(C#C(N1C2=C(C3=C1N=CC=C3)C=CC=C2)),-1.0
N(C1=CC=C(F)C(O)=C1)C1=CC=C(F)C=C1,12.684260971369216
N(C1=CC=C(F)C(O)=C1)C1=CC(C2=CC(=O)C=CC2(=O))=C(F)C=C1,12.709189296296328
N(C1=CC=C(F)C(O)=C1)C1=CC(C2=CC(=O)C=CC2(=O))=C(F)C=C1,-1.0
N1C(C=C)COCC1,16.0672381851662
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1(C#C),16.213059288933056
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),17.75625645766154
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),22.38936839351913
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COC(N2C(C=CC=C3)=C3C(=O)C3=CC=CC=C32)C1(C=C)(C#C),-1.0
N(C1=CC=C(C)C=C1(C1=CC(C(=O)C=CN2)=C2C=C1))C1=CC=C(C)C=C1,10.741017359935382
N(C1=CC=C(N(C)C)C=C1)(C1=CC=C(C)C=C1(C1=CC(C(=O)C=CN2)=C2C=C1))C1=CC=C(C)C=C1,9.911212924564131
N1C(C=C)COCC1,16.01525478895574
N1C(C=C)COCC1(C#C),16.160711223836365
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),17.68912511345277
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),22.29752276671596
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
C1=CC(C(N2C(C=CC=C3)=C3C(C)(C)C3=CC=CC=C32)=CC=C2)=C2C2=C1C=CC=C2,9.521294797800925
C1=CC(C(N2C(C=CC=C3)=C3C(C)(C)C3=CC=CC=C32)=CC=C2)=C2C2=C1C=CC=C2,-1.0
C1=CC(C(N2C(C=CC=C3)=C3C(C)(C)C3=CC=CC=C32)=CC=C2)=C2C2=C1C=CC=C2,-1.0
C1=CC(C(N2C(C=C(C3C4=C(C5=C3C=CC=C5)C=CC=C4)C=C3)=C3C(C)(C)C3=CC=CC=C32)=CC=C2)=C2C2=C1C=CC=C2,9.889346302300835
C1=CC(C(N2C(C(S)=C(C3C4=C(C5=C3C=CC=C5)C=CC=C4)C=C3)=C3C(C)(C)C3=CC=CC=C32)=CC=C2)=C2C2=C1C=CC=C2,10.755231188276356
C1=CC(C(N2C(C(S)=C(C3C4=C(C5=C3C=CC=C5)C=CC=C4)C=C3)=C3C(C)(C)C3=CC=CC(C4=C5C=CC=CC5=CC(N(C)C)=C4)=C32)=CC=C2)=C2C2=C1C=CC=C2,10.354136378575689
C1=CC(C(N2C(C(S)=C(C3C4=C(C5=C3C=CC=C5)C=CC=C4)C=C3)=C3C(C)(C)C3=CC=CC(C4=C5C=CC=CC5=CC(N(C)C)=C4)=C32)=CC=C2)=C2C2=C1C=CC=C2,-1.0
C1=CC(C(N2C(C(S)=C(C3C4=C(C5=C3C=CC=C5)C=CC=C4)C=C3)=C3C(C)(C)C3=CC=CC(C4=C5C=CC=CC5=CC(N(C)C)=C4)=C32)=CC=C2)=C2C2=C1C=CC=C2,-1.0
C1=CC(C(N2C(C(S)=C(C3C4=C(C5=C3C=CC=C5)C=CC=C4)C=C3)=C3C(C)(C)C3=CC=CC(C4=C5C=CC=CC5=CC(N(C)C)=C4)=C32)=CC=C2)=C2C2=C1C=CC=C2,-1.0
C1=CC(C(N2C(C(S)=C(C3C4=C(C5=C3C=CC=C5)C=CC=C4)C=C3)=C3C(C)(C(C3=C4NC=NC4=CC4=C3NC=N4))C3=CC=CC(C4=C5C=CC=CC5=CC(N(C)C)=C4)=C32)=CC=C2)=C2C2=C1C=CC=C2,-1.0
N1C(C=C)COCC1,15.966679356583745
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1(C(=CC=C1C2=CC=C3)C=C1S(=O)(=O)C2=C3),9.318849064289415
N1C(C=C)COC(C2=CC=CC=N2)C1(C(=CC=C1C2=CC=C3)C=C1S(=O)(=O)C2=C3),9.776422177019716
N1C(C=C)COC(C2=CC=CC=N2)C1(C(=CC=C1C2=CC=C3)C=C1S(=O)(=O)C2=C3),-1.0
N1C(C=C)COC(C2=CC=CC=N2)C1(C(=CC=C1C2=CC=C3)C=C1S(=O)(=O)C2=C3),-1.0
N1C(C=C)COC(C2=CC=CC=N2)C1(C(=CC=C1C2=CC=C3)C=C1S(=O)(=O)C2=C3),-1.0
C(N=C1(C2=CC(=O)NC2(=O)))=NC=C1C#N,10.19929339530428
C(N=C1(C2=CC(=O)NC2(=O)))=NC=C1C#N,-1.0
C(N=C1(C2=CC(=O)NC2(=O)))=NC=C1C#N,-1.0
C(N=C1(C2=CC(=O)NC2(=O)))=NC=C1C#N,-1.0
C(N=C1(C2=CC(=O)NC2(=O)))=NC=C1C#N,-1.0
C(N=C1(C2=CC(=O)N(C(C=C3)=CC=C3C(=O)C(F)(F)(F))C2(=O)))=NC=C1C#N,10.140592392509976
C(N=C1(C2=CC(=O)N(C(C=C3)=CC(C(=CC=C4C5=CC=C6)C=C4SC5=C6)=C3C(=O)C(F)(F)(F))C2(=O)))=NC=C1C#N,8.837701292045658
C(N=C1(C2=CC(=O)N(C(C=C3)=CC(C(=CC=C4C5=CC=C6)C=C4SC5=C6)=C3C(=O)C(F)(F)(F))C2(=O)))=NC(C2=C3SC=NC3=CC3=C2N=CS3)=C1C#N,10.140645498068602
N1C(C(C(S2)=CC=C2C=C2C(=C(C#N)C#N)C3=CC=CC=C3C2(=O))=CC=C2)=C2N(C2=CC=CC=C2)C2=CC=CC=C12,9.755034980719763
N1C(C(C(S2)=CC=C2C=C2C(=C(C#N)C#N)C3=CC=CC=C3C2(=O))=CC=C2)=C2N(C2=CC=CC=C2)C2=CC=CC=C12,-1.0
N1C(C(C(S2)=CC=C2C=C2C(=C(C#N)C#N)C3=CC=CC=C3C2(=O))=CC=C2)=C2N(C2=CC=CC=C2)C2=CC=CC=C12,-1.0
N1C(C(C(S2)=CC=C2C=C2C(=C(C#N)C#N)C3=CC=CC=C3C2(=O))=CC=C2)=C2N(C2=CC=CC=C2)C2=CC=C(N(C3=CC=C(C)C=C3)C3=CC=C(C)C=C3)C=C12,9.424285995179417
N1C(C(C(S2)=CC=C2C=C2C(=C(C#N)C#N)C3=CC=CC=C3C2(=O))=CC=C2)=C2N(C2=CC=CC=C2)C2=CC=C(N(C3=CC=C(C)C=C3)C3=CC=C(C)C=C3)C=C12,-1.0
N1C2=C(C3=C1C=CC=C3)C=C(C2C3=C(C4=C2C=CC=C4)C=CC=C3)C=C2,-1.0
N1(C2=CC=C(N(C)C)C=C2)C2=C(C3=C1C=CC=C3)C=C(C2C3=C(C4=C2C=CC=C4)C=CC=C3)C=C2,-1.0
N1(C2=CC=C(N(C)C)C=C2)C2=C(C3=C1C=CC=C3)C=C(C2C3=C(C4=C2C=CC=C4)C=CC=C3)C=C2,-1.0
N1(C2=CC=C(N(C)C)C=C2)C2=C(C3=C1C=CC=C3)C=C(C2C3=C(C4=C2C=CC=C4)C=CC=C3)C=C2,-1.0
N1(C2=CC=C(N(C)C)C=C2)C2=C(C3=C1C=CC=C3)C=C(C2C3=C(C4=C2C=CC=C4)C=CC=C3)C=C2,-1.0
N1(C2=CC=C(N(C)C)C=C2)C2=C(C3=C1C=CC=C3)C=C(C2C3=C(C4=C2C=CC=C4)C=CC=C3)C=C2,-1.0
C1=C2OC=CC2=CC2=C1C=C(C(S2)=CC=C2C=C(C#N)C#N)O2,11.83145127683083
C1(C2=CC=C(N(C)C)C=C2)=C2OC=CC2=CC2=C1C=C(C(S2)=CC=C2C=C(C#N)C#N)O2,10.980658647460903
C1(C2=CC=C(N(C)C)C=C2)=C2OC=CC2=CC2=C1C=C(C(S2)=CC=C2C=C(C#N)C#N)O2,-1.0
C1(C2=CC=C(N(C)C)C=C2)=C2OC=CC2=CC2=C1C=C(C(S2)=CC=C2C=C(C#N)C#N)O2,-1.0
C1(C2=CC=C(N(C)C)C=C2)=C2OC=CC2=C(C2=CC3=C(S2)C=CS3)C2=C1C=C(C(S2)=CC=C2C=C(C#N)C#N)O2,11.959984957857953
C1(C2=C(C3=CC=C(N(C)C)C=C3)C=C(N(C)C)C=C2)=C2OC=CC2=C(C2=CC3=C(S2)C=CS3)C2=C1C=C(C(S2)=CC=C2C=C(C#N)C#N)O2,11.889515939764273
N1C(C=C)COCC1,15.943850434256838
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1(C#C),16.103081340840244
N1C(C=C)COCC1,15.900987539484866
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1(C#C),16.063859123825022
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),17.588652406362986
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),22.172704583158666
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N(C1=CC=C(F)C(O)=C1)C1=CC=C(F)C=C1,12.678580297172417
N(C1=CC=C(F)C(O)=C1)C1=CC(C2=CC(=O)C=CC2(=O))=C(F)C=C1,12.703908653433222
C(C1=COC=N1)(C=C1)=NC=C1C1=CN=CC=C1,9.65314836048627
N1C(C=C)COCC1,15.854415382351611
N1C(C=C)COCC1(C#C),16.01682822385038
N1C(C=C)COCC1,15.81212395962472
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1(C#C),15.978110819136798
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C(C=C)),18.20281054362969
N1C(C=C)COCC1(C#C(C=C)),-1.0
N1C(C=C)COCC1(C#C(C=C)),-1.0
N1(C2=CC=C(N(C)C)C=C2)C(C=C)COCC1(C#C(C=C)),10.579339060592753
N1(C2=CC=C(N(C)C)C=C2)C(C=C)COCC1(C#C(C=C)),-1.0
N1(C2=CC=C(N(C)C)C=C2)C(C=C)COCC1(C#C(C=C)),-1.0
C1(C2=CSC=N2)=C2OC=NC2=CC2=C1N=CO2,12.728636136143093
C1(C2=CSC(C3=COC=N3)=N2)=C2OC=NC2=CC2=C1N=CO2,13.433123893777216
C1(C2=CSC(C3=COC=N3)=N2)=C2OC=NC2=CC2=C1N=CO2,-1.0
C1(C2=CSC(C3=COC=N3)=N2)=C2OC=NC2=CC2=C1N=CO2,-1.0
S(C1=COC=N1),13.369068882660397
S(C1=COC=N1),-1.0
S(C1=CC=C(N(C)C)C=C1)(C1=COC=N1),10.592066337036163
S(C1=CC=C(N(C)C(C2=CC(=O)NC2(=O)))C=C1)(C1=COC=N1),11.668675323269225
S(C1=CC=C(N(C)C(C2=CC(=O)NC2(=O)))C=C1)(C1=COC=N1),-1.0
S(C1=CC=C(N(C)C(C2=CC(=O)NC2(=O)))C=C1)(C1=COC=N1),-1.0
C1=C(C2=C(F)C(F)=C(F)C(F)=C2(F))C2=C(S1)C=CS2,12.660835672662381
C1=C(C2=C(F)C(F)=C(F)C(F)=C2(F))C2=C(S1)C=CS2,-1.0
C1=C(C2=C(F)C(F)=C(F)C(F)=C2(F))C2=C(S1)C=CS2,-1.0
C1=C(C2=C(F)C(F)=C(F)C(F)=C2(F))C2=C(S1)C=CS2,-1.0
C1=C(C2=C(F)C(F)=C(F)C(F)=C2(F))C2=C(S1)C=CS2,-1.0
C1=C(C2=C(F)C(F)=C(F)C(F)=C2(F))C2=C(S1)C=CS2,-1.0
C1(C2=CC=C(N(C)C)C=C2)=C(C2=C(F)C(F)=C(F)C(F)=C2(F))C2=C(S1)C=CS2,11.465077464644976
C1(C2=CC(C=C)=C(N(C)C)C=C2)=C(C2=C(F)C(F)=C(F)C(F)=C2(F))C2=C(S1)C=CS2,11.966562558694433
C1=NC=C2C(NC=C2(C2=COC=N2))=C1,10.187310009796418
C1(C#C)=NC=C2C(NC=C2(C2=COC=N2))=C1,11.919996761771616
C1(C#C)=NC=C2C(NC=C2(C2=COC=N2))=C1,-1.0
C1(C#C)=NC(C2=CC=C(N(C)C)C=C2)=C2C(NC=C2(C2=COC=N2))=C1,9.814802875832159
N1C(C=C)COCC1,15.774442651687144
N1C(C=C)COCC1(C#C),15.931747655730343
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),17.47909302644641
N1(S)C(C=C)COCC1(C=C)(C#C),22.039241108162543
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)C(C(S2)=CC=C2C=C2C(=C(C#N)C#N)C3=CC=CC=C3C2(=O))OCC1(C=C)(C#C),-1.0
N1C(C=C)COCC1,15.720563368132398
N1C(C=C)COCC1(C#C),15.877331800969921
N1C(C=C)COCC1(C=C)(C#C),17.410397147733622
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),21.94461425568126
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C(C2=C3NC=NC3=CC3=C2NC=N3)=C)COCC1(C=C)(C#C),-1.0
N1C(C=C)COCC1,15.66711128266444
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1(C#C),15.823347386874817
N1C(C=C)COCC1(C=C)(C#C),17.34231598986294
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),21.85090224908237
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C(C2=CC(=O)NC2(=O))=C)COCC1(C=C)(C#C),-1.0
C1=CC(C(N2C(C=CC=C3)=C3C(C)(C)C3=CC=CC=C32)=CC=C2)=C2C2=C1C=CC=C2,9.537207087366877
C1=CC(C(N2C(C=CC=C3)=C3C(C)(C)C3=CC=CC=C32)=CC=C2)=C2C2=C1C=CC=C2,-1.0
C1=CC(C(N2C(C=CC=C3)=C3C(C)(C)C3=CC=CC=C32)=CC=C2)=C2C2=C1C=CC=C2,-1.0
C1=CC(C(N2C(C=CC=C3)=C3C(C)(C)C3=CC=CC=C32)=CC=C2)=C2C2=C1C=CC=C2,-1.0
C1=CC(C(N2C(C=CC=C3)=C3C(C)(C)C3=CC=CC=C32)=CC=C2)=C2C2=C1C(C2=C(C=O)C=CC(C=O)=C2)=CC=C2,-1.0
C1(C2=CC=C(N(C)C)C=C2)=CC(C(N2C(C=CC=C3)=C3C(C)(C)C3=CC=CC=C32)=CC=C2)=C2C2=C1C(C2=C(C=O)C=CC(C=O)=C2)=CC=C2,-1.0
C1(C2=CC=C(N(C)C(C3=CON=C3))C=C2)=CC(C(N2C(C=CC=C3)=C3C(C)(C)C3=CC=CC=C32)=CC=C2)=C2C2=C1C(C2=C(C=O)C=CC(C=O)=C2)=CC=C2,-1.0
C1=C2C=CC=CC2=C(N(C(C2=C3OC=CC3=CC3=C2C=CO3))C)C=C1,9.615462167122637
C1=C2C=CC=CC2=C(N(C(C2=C3OC=CC3=CC3=C2C=CO3))C)C=C1,-1.0
C1=C2C=CC=CC2=C(N(C(C2=C3OC=CC3=CC3=C2C=CO3))C)C=C1,-1.0
C1=C2C=CC=C(N3C(C=CC=C4)=C4C(=O)C4=CC=CC=C43)C2=C(N(C(C2=C3OC=CC3=CC3=C2C=CO3))C)C=C1,9.923846658094703
C1=C2C=CC=C(N3C(C=CC=C4)=C4C(=O)C4=CC=CC=C43)C2=C(N(C(C2=C3OC=CC3=CC3=C2C=CO3))C)C=C1(C(C=C1)=CC=C1C=C1C(=C(C#N)C#N)C2=CC=CC=C2C1(=O)),9.773299055978468
C1=CC2=C3C(C4=NC5=CC(C#N)=C(C#N)C(N6C(C=CC=C7)=C7C(C)(C)C7=CC=CC=C76)=C5N=C24)=CC=CC3=C1,9.159293737703814
C1=CC2=C3C(C4=NC5=CC(C#N)=C(C#N)C(N6C(C=CC=C7)=C7C(C)(C)C7=CC=CC=C76)=C5N=C24)=CC=CC3=C1,-1.0
N1C(C=C)COCC1,15.629295943363006
N1C(C=C)COCC1(C#C),15.781122593896002
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),17.286980859968857
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),21.76761867759397
N1CC(N(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)OCC1,10.59656490740808
N1CC(N(C2=CC=C(F)C=C2)C2=C(C3=C4C=CC=CC4=CC(N(C)C)=C3)C=C(F)C=C2)OCC1,9.413103545207846
N1CC(N(C2=CC=C(F)C=C2)C2=C(C3=C4C=CC=CC4=CC(N(C)C)=C3)C=C(F)C=C2)OCC1,-1.0
N1CC(C(S2)=CC=C2C=C2C(=C(C#N)C#N)C3=CC=CC=C3C2(=O))(N(C2=CC=C(F)C=C2)C2=C(C3=C4C=CC=CC4=CC(N(C)C)=C3)C=C(F)C=C2)OCC1,9.481255679094248
N1CC(C(S2)=CC=C2C=C2C(=C(C#N)C#N)C3=CC=CC=C3C2(=O))(N(C2=CC=C(F)C=C2)C2=C(C3=C4C=CC=CC4=CC(N(C)C)=C3)C=C(F)C=C2)OCC1,-1.0
C1=CC(C2=CC=CN2C)=CC=C1,9.240689537501362
C1=CC(C2=CC=CN2C)=CC=C1,-1.0
C1=CC(C2=CC=CN2C)=CC=C1,-1.0
C1=CC(C2=CC=CN2C(C2=CC=C3C(SC4=C3C=CC(C#N)=C4)=C2))=CC=C1,9.584711465056436
C1=CC(C2=CC=C(C3=CC(OC)=CC(OC)=C3)N2C(C2=CC=C3C(SC4=C3C=CC(C#N)=C4)=C2))=CC=C1,9.767416745034506
C1=CC(C2=CC=C(C3=CC(OC)=CC(OC)=C3)N2C(C2=CC=C3C(SC4=C3C=CC(C#N)=C4)=C2))=CC=C1,-1.0
N1C(C=C)COCC1,15.573461117125623
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1(C#C),15.730823178750486
N1C(C=C)COCC1(C=C)(C#C),17.224219455228713
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),21.67854117176337
N1(S)C(C=C)COCC1(C=C)(C#C(C(C=C1(C))=CC(C)=C1B1C2=CC=CC=C2B(C2=C1C=CC=C2)C1=C(C)C=CC=C1C)),-1.0
N1C2=C(C3=C1C=CC=C3)C=CC=C2(N(C1=CC=C(F)C=C1)C1=CC=C(F)C=C1),9.478318026473099
N1C2=C(C3=C1C=CC=C3)C=CC=C2(N(C1=CC(C(C=C2(C))=CC(C)=C2B2C3=CC=CC=C3B(C3=C2C=CC=C3)C2=C(C)C=CC=C2C)=C(F)C=C1)C1=CC=C(F)C=C1),10.255533362027471
N1C2=C(C3=C1C=CC=C3)C=CC=C2(N(C1=CC(C(C=C2(C))=CC(C)=C2B2C3=CC=CC=C3B(C3=C2C=CC=C3)C2=C(C)C=CC=C2C)=C(F)C=C1)C1=CC=C(F)C=C1),-1.0
N1C2=C(C3=C1C=CC=C3)C=CC=C2(N(C1=CC(C(C=C2(C))=CC(C)=C2B2C3=CC=CC=C3B(C3=C2C=CC=C3)C2=C(C)C=CC=C2C)=C(F)C(C2=CC(C=CC=C3)=C3C3=C2C=CC=C3)=C1)C1=CC=C(F)C=C1),10.647396272341863
C1=CC(=O)N(C=C)C1(=O),14.151645646620654
C1=CC(=O)N(C=C)C1(=O),-1.0
C1=CC(=O)N(C=C)C1(=O),-1.0
C1=CC(=O)N(C=C)C1(=O),-1.0
C1=CC(=O)N(C=C)C1(=O),-1.0
C1=CC(=O)N(C=C)C1(=O),-1.0
C1(C2=CC=C(N(C)C)C=C2)=CC(=O)N(C=C)C1(=O),10.464160425579047
N1C(C=C)COCC1,15.526635433734386
N1C(C=C)COCC1(C#C),15.684085499322661
N1C(C=C)COCC1(C=C)(C#C),17.162783835146186
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),21.593515855104922
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C(C(C=C2)=CC=C2P(C2=CC=CC=C2)(C2=CC=CC=C2)=O))COCC1(C=C)(C#C),-1.0
C1=CC(N(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)=C(N(C)C)C=C1,9.152551802021554
C1=CC(N(C2=CC=C(F)C(N3C(C=CC=C4)=C4N(C4=CC=CC=C4)C4=CC=CC=C43)=C2)C2=CC=C(F)C=C2)=C(N(C)C)C=C1,10.009811883315091
N1C(C=C)COCC1,15.480098019573013
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1,-1.0
N1C(C=C)COCC1(C#C),15.637066053682458
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C#C),-1.0
N1C(C=C)COCC1(C=C)(C#C),17.102876304725402
N1C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C=C)COCC1(C=C)(C#C),21.509974555727425
N1(S)C(C=C)COCC1(C=C)(C#C),-1.0
N1(S)C(C(S)=C)COCC1(C=C)(C#C),-1.0
C(=C(C(C=C1)=NC=C1C1=CN=CC=C1)C=C1C2=CC=C3)C=C1SC2=N3,9.387539028595924
C(=C(C(C=C1)=NC=C1C1=CN=CC=C1)C=C1C2=CC=C3)C=C1SC2=N3,-1.0
C(=C(C(C=C1)=NC=C1C1=CN=CC=C1)C(C1=CC=C2C(SC3=C2C=CC(C#N)=C3)=C1)=C1C2=CC=C3)C=C1SC2=N3,9.426353851921625
C(=C(C(C=C1)=NC=C1C1=CN=CC=C1)C(C1=CC=C2C(SC3=C2C=CC(C#N)=C3)=C1)=C1C2=CC=C3)C=C1SC2=N3,-1.0
C(=C(C(C=C1)=NC=C1C1=CN=CC=C1)C(C1=CC(C2=CC(=O)C=CC2(=O))=C2C(SC3=C2C=CC(C#N)=C3)=C1)=C1C2=CC=C3)C=C1SC2=N3,10.160681910960609
