compoud name,CID,molecular formula,molecular weight,Canonical SMILES,SMILES
,,,,,Cc1cc(C)c(B(CN(C)c2cccc3ccccc23)c2c(C)cc(C)c(-n3c4ccccc4c4cccnc43)c2C)c(C)c1
,,,,,Cc1ccc(-c2cc(C)c(B3c4ccccc4B(c4c(C)cccc4C)c4ccccc43)c(C)c2)c(C)c1
,,,,,Cc1ccc(N(c2ccc(C)cc2)c2ccc3cccc(N(C)C)c3c2)cc1
,,,,,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ncc(C#N)cn3)cc2S(C)(=O)=O)cc1
,,,,,CNCc1ccc(C=C2C(=O)c3ccccc3C2=C(C#N)C#N)s1
,,,,,CNc1ccccc1-c1ccc(C=C(C#N)C#N)s1
error,,,,,CS(=O)(=O)c1ccc([SH]2C=Nc3c(-c4ccc5ncoc5c4)cccc32)cc1
,,,,,c1ccc2c(c1)-c1ccccc1[SiH]2c1c2ccoc2cc2ccoc12
,,,,,c1ccc2c(c1)Nc1ccccc1N2c1ccc(-n2c3ccccc3c3cccnc32)cc1-c1cc(-c2ccc3c(c2)sc2ccccc23)ccn1
,,,,,N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3c(C=O)ccc(C=O)c3N(c3ccccc3)c3ccccc3)ccc21
"2-diphenylphosphanyl-N,N-dimethylaniline",10930485.0,C20H20NP,305.4,CN(C)C1=CC=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3,CN(C)c1ccccc1P(c1ccccc1)c1ccccc1
,,,,,Fc1ccc(N(c2ccc(F)cc2)c2cccnc2)cc1
,,,,,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)C2CN(c3ccc(-c4cc(N(C)C)cc5ccccc45)c(-c4ccc(P(=O)(c5ccccc5)c5ccccc5)cc4)c3)CCO2)c(C)c1
,,,,,N#Cc1cc2nc3c(nc2cc1C#N)-c1cc(-c2ccc(-n4c5ccccc5c5ccccc54)c(Nc4ccccc4)c2)cc2cccc-3c12
,,,,,CN(C)c1ccc(-c2nc3ccc(C4=CC(=O)C=CC4=O)cc3o2)c(-n2c3ccc(Cl)cc3c3cc(Cl)ccc32)c1
,,,,,CN(C)c1c(N2c3ccccc3C(C)(C)c3ccccc32)cc(-c2ccc(-c3cnccc3-c3ccccn3)cn2)c2ccccc12
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1cc(-c2ccc3oc4ccccc4c3c2)cc2scnc12
,,,,,COc1cc(OC)cc(OCc2cc(N(C)C)cc3ccccc23)c1
,,,,,O=C1C=CC(=O)c2cc(-c3cc(-c4ccc(Nc5ccccc5)cc4)cc4scnc34)ccc21
,,,,,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)s2)cc1
,,,,,CN(C)c1c(C2=CC(=O)C=CC2=O)ccc2ccccc12
,,,,,O=C1C(=O)c2c(-c3cccc(N(c4ccccc4)c4cccc5c4Nc4ccccc4S5)c3)ccc3cccc1c23
,,,,,Cc1cc(-c2cc3sccc3s2)cc(C)c1B1c2ccccc2B(c2c(C)cccc2C)c2c1cccc2-c1cocn1
,,,,,CN(C)c1ccc(-c2ccc(Pc3ccccc3)cc2)c2ccccc12
,,,,,Cc1cc(C)c(B(c2ccccc2N2CCOCC2)c2c(C)cc(C)cc2C)c(C)c1
,,,,,COc1c(S)c(OC)c(-n2c3ccc(Cl)cc3c3cc(Cl)ccc32)c(OC)c1-c1c(F)c(F)c(F)c(F)c1F
,,,,,Cc1cc(C)c(B(c2cc(Nc3ccc(F)cc3)ccc2F)c2c(C)cc(C)cc2C)c(C)c1
,,,,,N#CC(C#N)=C(c1ccc(N2CCOCC2)cc1)c1ccc(-c2ncc(C#N)cn2)s1
,,,,,C=Cc1ccc(C(C)=O)cc1-c1ccc2c(c1)sc1ccc(-c3cc(C)cc(C)c3)cc12
,,,,,CN(C)c1cccc2cccc(-c3ncccc3-n3c4ccccc4c4ccccc43)c12
,,,,,Cc1cccc(Cc2cccs2)c1C1c2ccccc2-c2ccccc21
,,,,,CN(C)c1cc2sc3cc(C#N)ccc3c2cc1-c1c2ncoc2cc2ncoc12
,,,,,Cc1cc(C)c(B(c2ccccc2C(=O)C(F)(F)F)c2c(C)cc(C)cc2C)c(C)c1
,,,,,c1ccc(N2c3ccccc3N(c3c4ncoc4cc4ncoc34)c3ccccc32)cc1
,,,,,c1ccc(-c2nc3cc(-c4ccc(-c5cccs5)s4)ccc3o2)cc1
,,,,,Cc1ccc(-c2ccc3[nH]ccc(=O)c3c2)c(C)c1
,,,,,c1ccc(Pc2cccc(N3c4ccccc4N(c4ccccc4)c4ccccc43)c2)cc1
,,,,,Cc1cc(-n2c3ccc(Cl)cc3c3cc(Cl)ccc32)cc(C)c1B1c2ccccc2B(c2c(C)ccc(N3c4ccccc4C(C)(C)c4ccccc43)c2C)c2ccccc21
,,,,,O=C1C=C(c2ccc3c(c2)sc2ccccc23)C(=O)c2ccccc21
,,,,,c1ccc(-c2c3ncoc3cc3ncoc23)c(-c2nc3ccccc3o2)c1
,,,,,O=S1(=O)c2ccccc2-c2c(-c3cc4[nH]ccc4cn3)ccc(-c3cscn3)c21
,,,,,CS(=O)(=O)c1ccc(-c2cn(Cc3cc(C=O)cc([SiH]4c5ccccc5-c5ccccc54)c3C=O)cc2P(c2ccccc2)c2ccccc2)cc1
4-pyridin-2-ylmorpholine,10964853.0,C9H12N2O,164.20,C1COCCN1C2=CC=CC=N2,c1ccc(N2CCOCC2)nc1
,,,,,O=C1C(=O)c2ccc(-c3ccc(-c4cccnc4)c(-c4c5ccoc5cc5ccoc45)n3)c3cccc1c23
,,,,,CN(C)c1cc(-c2cnc3oc4cc(O)ccc4c3c2)c2ccccc2c1
,,,,,Cc1ccc(N(c2ccc(C)cc2)c2cccc(-c3cccn3C)c2)cc1
error,,,,,Cn1cnc2ccc(-c3c(-c4cccc5c4C(=O)NC5=O)ccc4c3[SH](c3ccc5c(c3)oc3ccccc35)C=N4)cc21
error,,,,,CC(=O)c1ccc([SH]2C=CC=C2c2cccs2)cc1-c1ccc2c(c1)oc1ncccc12
,,,,,CNc1ccccc1-c1cc(-c2cc(C)c(B3c4ccccc4B(c4c(C)cccc4C)c4ccccc43)c(C)c2)c(N(C)C)c2ccccc12
,,,,,c1ccc2c(c1)oc1nccc(-c3ccc4c(c3)sc3ccccc34)c12
,,,,,Cc1cccc2c3cccc(C)c3n(-c3cccc4c3oc3cc(N(C)C)ccc34)c12
,,,,,O=Cc1ccc(C=O)c(-c2cccc3c2S(=O)(=O)c2ccccc2-3)c1
,,,,,N#CC(C#N)=C(c1ccc(N2CCOCC2)cc1)c1cccs1
,,,,,C=C(O)c1cc(-c2ccc(C(C)=O)cc2)cn1C
,,,,,O=C1C(=O)c2c(-c3ccc(N4c5ccccc5N(c5nc6cc7nc[nH]c7cc6[nH]5)c5ccccc54)cc3)ccc3cccc1c23
,,,,,CNc1ccccc1-c1c2ncoc2cc2ncoc12
,,,,,CN(Cc1cc(-c2ccc(N3CCOCC3)cc2)c2cccc3c2c1C(=O)C3=O)c1cccc2cccc(-c3ncc(C#N)cn3)c12
,,,,,CN(C)c1ccc(-c2ccc3c(c2)sc2ccccc23)c2ccc(-c3sc4ccsc4c3-c3c4ccoc4cc4ccoc34)cc12
,,,,,c1ccc(-n2c3ccccc3c3ccccc32)c(-c2c3[nH]cnc3cc3nc[nH]c23)c1
,,,,,CN(C)c1cc(S2(c3cc4c(cn3)-c3cnccc3[SiH2]4)C=CC=C2c2cccs2)c2ccccc2c1
,,,,,N#CC(C#N)=C1C(=Cc2cc(-c3cc4c(cn3)-c3cnccc3[SiH2]4)cs2)C(=O)c2ccccc21
,,,,,CC(=O)c1ccc(-c2ccoc2-c2cocn2)c(C2=CC(=O)NC2=O)c1
,,,,,COc1cc(OC)cc(-c2ccccc2N(c2ccccc2)c2cccc3oc(-c4ccccc4)nc23)c1
error,,,,,N#Cc1cc2nc3c(nc2cc1C#N)-c1cc([SH]2C=Nc4c2c(-c2ccc5nc(-c6ccccc6)oc5c2)c2ncsc2c4-c2ccccc2)cc2cccc-3c12
,,,,,CNc1cccc(-c2ccc(C=C(C#N)C#N)s2)c1
,,,,,C=Cc1cc2c(nc1-c1cocn1)sc1ccccc12
,,,,,c1ccc(P(c2ccccc2)c2ccc3scnc3c2)cc1
,,,,,O=Cc1ccc(-c2cc(N(c3ccc(F)cc3)c3c(Nc4ccccc4)cccc3-n3c4ccc(Cl)cc4c4cc(Cl)ccc43)ccc2F)cc1
,,,,,c1ccc(P(c2ccccc2)c2cccc(-c3cnoc3)c2)cc1
,,,,,Cc1ccc(Nc2ccc(Cc3cc(C)cc(C)c3)cc2)cc1
,,,,,c1ccc(N2CCOC(c3cc4c(c(-c5cscn5)n3)-c3cnccc3[SiH2]4)C2)cc1
,,,,,c1ccc(N(c2ccccc2)c2cc3sccc3s2)cc1
,,,,,c1cc2c(-c3ccsc3)c3occc3cc2o1
error,,,,,CC(=O)c1ccc(-c2ocnc2[SH]2C=CC=C2)cc1
,,,,,c1cc2[nH]ccc2c(-c2ccc3ncoc3c2)n1
,,,,,c1cnc2c(c1)ccc1cc(-c3ccon3)cnc12
error,,,,,COc1cc(OC)c(-c2cccc3c2Nc2c(-c4cnoc4)cccc2[SH]3[SiH]2c3ccccc3-c3ccccc32)c(OC)c1
,,,,,N#Cc1nc2c3ccccc3c3cc(-c4cc(-c5c6ncsc6cc6ncsc56)c(-c5nc6ccccc6o5)c(-n5c6ccccc6c6cccnc65)c4)ccc3c2nc1C#N
,,,,,O=C1C=CC(=O)C(c2cccc3c2-c2ccccc2S3(=O)=O)=C1
,,,,,C#CP(c1ccccc1)c1ccc(-c2c3[nH]cnc3cc3nc[nH]c23)cc1
,,,,,CN(C)c1ccc2ccc(-c3cc(C#N)c(C#N)c(C#N)c3)cc2c1
,,,,,O=P(c1ccccc1)(c1ccc(-c2ccccc2)cc1)c1cccc(-c2cnoc2)c1
,,,,,Cn1cnc2cc(-c3cnoc3)c(-c3cccc(Pc4ccccc4)c3)cc21
,,,,,N#Cc1cc(C#N)c(-c2c(C#N)cc(C#N)c(-c3nc4cc5ocnc5cc4o3)c2C#N)c(C#N)c1
,,,,,CN(C)c1cc(-c2cc3[nH]ccc(=O)c3cc2-c2cc(C=O)cc(-c3ccc(N(c4ccc(F)cc4)c4ccc(F)cc4)c4c3S(=O)(=O)c3ccccc3-4)c2C=O)c2ccccc2c1
,,,,,CC(=O)c1ccccc1-c1ccc(-c2cccs2)s1
,,,,,COc1ccc(-c2ccc3ncn(C)c3c2)c(OC)c1[SiH]1c2ccccc2-c2ccccc21
,,,,,CC1(C)c2cc(-n3c4ccc(Cl)cc4c4cc(Cl)ccc43)cc(-c3ccc4ncoc4c3)c2Nc2cccc(-c3ccc(-c4cccs4)s3)c21
error,,,,,O=c1c2ccccc2n(-c2c(C3=C[SH](c4ccc5c(c4)oc4ccccc45)C=N3)cncc2-c2cccnc2)c2ccccc12
,,,,,O=C1C=CC(=O)C(C(=O)c2ccc(N3CCOC(c4ccc5c(c4)C(=O)NC5=O)C3)cc2)=C1
,,,,,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2c3ccoc3cc3ccoc23)cc1
,,,,,O=P(c1ccccc1)(c1ccc(N2c3ccccc3N(c3ccccc3)c3ccccc32)cc1)c1cccc(P(c2ccccc2)c2ccccc2)c1
,,,,,Cc1ccc(N(c2ccccc2)c2ccc(C)c(-c3cc4[nH]ccc4cn3)c2)c(-c2cc(N3c4ccccc4N(c4ccccc4)c4ccccc43)c3ncoc3c2)c1
,,,,,Cc1cccc2c3cccc(C)c3n(-c3ncc(-c4c5[nH]cnc5cc5nc(-c6ccc7c(c6)sc6cccc(-c8cnoc8)c67)[nH]c45)s3)c12
,,,,,C#Cc1ccc(N2CCOC(C=C)C2)cc1
error,,,,,COc1cc(OC)cc([SH]2C=C(c3c4ccoc4cc4ccoc34)N=C2c2ccc(-c3cccnc3)cn2)c1
,,,,,Cc1cccc2c3cccc(C)c3n(-c3oncc3CNC(c3ccc(N(C)C)cc3)c3c(F)c(F)c(F)c(F)c3F)c12
,,,,,N#CC(C#N)=C1C(=Cc2ccc(N3C(=O)c4ccccc4C3=O)s2)C(=O)c2ccccc21
,,,,,c1ccc2c(c1)c1ccccc1n2-c1csc(-c2cscn2)c1
,,,,,c1cc2c(cn1)-c1cncc(-c3c4ncsc4cc4ncsc34)c1[SiH2]2
error,,,,,C1=C[SH](c2ccccn2)C=N1
"2-(4-morpholin-4-ylphenyl)isoindole-1,3-dione",168515950.0,C18H16N2O3,308.3,C1COCCN1C2=CC=C(C=C2)N3C(=O)C4=CC=CC=C4C3=O,O=C1c2ccccc2C(=O)N1c1ccc(N2CCOCC2)cc1
error,,,,,O=C1C(c2ccc(-c3cccs3)s2)=CC(=O)c2c1cccc2-c1ccc(C2=CC=C[SH]2c2ccc3cccc4c3c2C(=O)C4=O)s1
,,,,,CN(C)c1cc(-c2ccccn2)c(-c2ccc3ncoc3c2)c2ccccc12
,,,,,CNC(O)c1c2[nH]cnc2cc2nc[nH]c12
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1cccc2ccc3cc(-n4c5ccccc5c5ccccc54)ccc3c12
,,,,,O=C1C(=O)c2c(-c3cc(-c4cccc5c4[nH]c4ccccc45)ccc3P(=O)(c3ccccc3)c3ccccc3)ccc3cccc1c23
,,,,,CN(Cc1cscn1)c1ccc2nc(-c3ccccc3)oc2c1
,,,,,C#Cc1ccnc2c1-c1ccccc1[SiH2]2
,,,,,N#CC(C#N)=C1C(=Cc2cc(-c3cc4ccccc4c4ccccc34)cs2)C(=O)c2ccccc21
,,,,,Cc1ccc(Nc2ccc(C)cc2-n2c3ccccc3c3cnccc32)cc1
,,,,,N#Cc1nc2c3ccccc3c3ccc(-c4cc5c(cn4)-c4cnccc4[SiH2]5)cc3c2nc1C#N
,,,,,Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cccc2Cc2cc(N(C)C)cc3ccccc23)c2ccccc21
,,,,,Cc1cc(C)cc(C2CN(c3ccccc3-c3c4[nH]cnc4cc4nc[nH]c34)CCO2)c1
,,,,,Cc1cc(C)cc(C2CN(c3ccc(-c4cccc(C(=O)C(F)(F)F)c4)cc3)CCO2)c1
,,,,,N#Cc1cc2nc3c(nc2cc1C#N)-c1cc(Cn2cccc2)cc2cccc-3c12
,,,,,Cc1cccc(C)c1B1c2ccccc2B(c2c(C)ccc(P(c3ccccc3)c3ccccc3)c2C)c2ccccc21
,,,,,N#Cc1cc(C#N)c(-c2c3ncsc3c(-c3c4ncsc4cc4ncsc34)c3ncsc23)c(C#N)c1
,,,,,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cccc3sc4ncccc4c23)c(C)c1
,,,,,CC(=O)c1ccccc1-c1c2[nH]cnc2cc2nc[nH]c12
,,,,,CNc1cc(-c2ncoc2-c2ccccc2)cc(-c2ccc3c(c2)C(=O)NC3=O)c1-c1ccccn1
,,,,,CS(=O)(=O)c1ccc(-c2cc(F)ccc2Nc2ccc(F)cc2)cc1-c1cc2sccc2s1
,,,,,CN(Cc1ccc2c(c1)C(=O)C=CC2=O)[SiH]1c2ccccc2-c2ccccc21
,,,,,COc1cc(OC)c(-c2c(-c3nccc4c3-c3cnccc3[SiH2]4)c3ccccc3c3ccccc23)c(OCc2ccc3c(c2)sc2cc(C#N)ccc23)c1
,,,,,c1ccc2c(c1)Nc1cccc(-n3c4ccccc4c4cnccc43)c1S2
,,,,,CN(C)c1ccc2cc(-c3ccc(-c4cccs4)s3)cc(-c3ccc(C(=O)C(F)(F)F)cc3)c2c1
,,,,,c1nc2ccc(-c3ccc4scnc4c3)cc2o1
,,,,,CN(C)c1ccc(-c2cnc3sc4ccc(-c5cc6c(cn5)-c5cnccc5[SiH2]6)cc4c3c2-c2cc(C=O)ccc2C=O)c2ccccc12
,,,,,c1ccc2c(c1)Oc1ccccc1N2c1ccc2ccc3cccnc3c2n1
,,,,,Fc1cc(F)c(F)c(-c2cc(-c3ccc(N(c4ccccc4)c4ccc(-c5cc6c(cn5)-c5cnccc5[SiH2]6)cc4)nc3)ncc2-c2cccnc2)c1F
,,,,,Cc1cccc(C)c1B1c2ccccc2B(c2c(C)ccc(-c3ccc(N(C)C)cc3)c2C)c2ccccc21
,,,,,Clc1ccc2[nH]c3c(-c4ccc5c(c4)sc4ccccc45)cc(Cl)cc3c2c1
,,,,,c1ccc(-c2nc3ccc(-c4cc5[nH]ccc5cn4)cc3o2)cc1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1nc(-c2c3[nH]cnc3cc3nc[nH]c23)cs1
,,,,,c1ccc2c(c1)Sc1c(-c3cc4ccccc4c4ccccc34)cccc1N2c1ccc2ncsc2c1
,,,,,CN(C)c1cc(P(c2cccc(-c3cocn3)c2)c2ccccc2-c2ccc(N3CCOCC3)cc2)ccc1-c1ccc2ncoc2c1
,,,,,CN(c1ccccc1)c1c(C=O)ccc(C=O)c1-c1cc2oc(-c3cccc(-c4cocn4)c3)nc2cc1-c1cc(C#N)c(C#N)c(C#N)c1
,,,,,Fc1ccc2c(c1)c1cc(F)ccc1n2-c1ccc(-c2ccc(-c3cccc4sc5ccccc5c34)s2)s1
,,,,,CC(=O)c1cccc(-c2cc(-c3c4ncoc4cc4ncoc34)c(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)s2)c1
,,,,,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccc2cccc3c2c1C(=O)C3=O
,,,,,c1csc(-c2cc(-c3ccc4c(c3)oc3ncc(-n5c6ccccc6c6cccnc65)cc34)cs2)c1
,,,,,O=C1NC(=O)c2c1cccc2[SiH]1c2ccccc2-c2ccccc21
,,,,,CC1(C)c2ccccc2N(c2cccc(N(C3=CC(=O)c4ccccc4C3=O)c3ccccc3)c2)c2ccc(-c3cocn3)cc21
,,,,,c1cnc2c(c1)ccc1cc(-c3ccnc(-c4c5[nH]cnc5cc5nc[nH]c45)c3)cnc12
3-phenyl-10H-acridin-9-one,122417471.0,C19H13NO,271.3,C1=CC=C(C=C1)C2=CC3=C(C=C2)C(=O)C4=CC=CC=C4N3,O=c1c2ccccc2[nH]c2cc(-c3ccccc3)ccc12
,,,,,CN(C)c1ccc(-c2ccc(Pc3c(-c4ccc(C=C5C(=O)c6ccccc6C5=C(C#N)C#N)cc4)cccc3-c3ccc4[nH]ccc(=O)c4c3)cc2)c2ccccc12
,,,,,N#CC(C#N)=C1C(=Cc2ccc(-c3cccc4c5ccccc5n(-c5nc6ccccc6s5)c34)cc2)C(=O)c2ccccc21
,,,,,CC1(C)c2ccccc2N(c2cccc3sc4cc(-c5ccc6c(c5)oc5ccccc56)ccc4c23)c2ccccc21
,,,,,O=C1C=CC(=O)C(c2cccc3oc4cc(-c5ccc6c(c5)S(=O)(=O)c5ccccc5-6)cc(-c5ccc(-c6cccnc6)cn5)c4c23)=C1
,,,,,CN(C)c1ccc(N(C)c2ccccc2Pc2ccccc2)c(-c2cnoc2)c1
,,,,,O=C1C=CC(=O)C(c2ccc(P(=O)(c3ccccc3)c3cccc(-n4c5ccc(Cl)cc5c5cc(Cl)ccc54)c3)cc2)=C1
,,,,,O=C1C=CC(=O)c2cc(-c3c(-c4ccc5[nH]ccc(=O)c5c4)cccc3P(=O)(c3ccccc3)c3ccccc3)ccc21
,,,,,Cc1cccc(Cc2ccc(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)s2)c1
,,,,,O=c1ccn(-c2ccc3c(c2)sc2nccc(-c4ccc5c(c4)[SiH2]c4ncccc4-5)c23)c2ccccc12
,,,,,CN(C)c1ccc(-c2c(C#N)ccc3c2sc2ccccc23)c2ccccc12
3-(4-carbazol-9-ylphenyl)-9-phenylcarbazole,20685483.0,C36H24N2,484.6,C1=CC=C(C=C1)N2C3=C(C=C(C=C3)C4=CC=C(C=C4)N5C6=CC=CC=C6C7=CC=CC=C75)C8=CC=CC=C82,c1ccc(-n2c3ccccc3c3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc32)cc1
,,,,,CN(C)c1cc(C2=CC(=O)C(S)=CC2=O)c2ccccc2c1
,,,,,O=C1NC(=O)c2c1ccc(-c1cnc3c(ccc4cccnc43)c1)c2-c1cc2ccccc2c2ccccc12
,,,,,Cc1cc(C)c(B(c2cocn2)c2c(C)cc(C)cc2Cc2ccc3c(c2)[SiH2]c2ncccc2-3)c(C)c1
,,,,,COc1cc(OC)c(-n2cnc3cc4nc[nH]c4c(-c4cc(N(C)C)cc5ccccc45)c32)c(OC)c1
"N,N-dimethyldibenzothiophen-3-amine",85702479.0,C14H13NS,227.33,CN(C)C1=CC2=C(C=C1)C3=CC=CC=C3S2,CN(C)c1ccc2c(c1)sc1ccccc12
,,,,,CC(=O)c1cc(-c2ccc3c(c2)S(=O)(=O)c2ccccc2-3)ccc1-c1cc(C#N)c(C#N)c(C#N)c1-c1ccc2c(c1)sc1ccccc12
,,,,,O=C(c1ccc(-c2c3ccoc3cc3ccoc23)cc1)C(F)(F)F
,,,,,N#Cc1cnc(-c2cc(C=O)ccc2C=O)nc1
,,,,,Cc1ccc(-c2ccc3c(c2)oc2ccccc23)c(C)c1
,,,,,O=C(c1ccc(-c2c3[nH]cnc3cc3nc[nH]c23)cc1)C(F)(F)F
,,,,,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccccc1NCc1cc(C#N)c(C#N)c(C#N)c1
,,,,,CN(C)c1ccc(C=Cc2cccs2)c2ccccc12
,,,,,O=C1C=CC(=O)c2cc(-c3ccc4c(c3)S(=O)(=O)c3ccccc3-4)ccc21
2-(4-methylsulfonylphenyl)benzaldehyde,11253972.0,C14H12O3S,260.31,CS(=O)(=O)C1=CC=C(C=C1)C2=CC=CC=C2C=O,CS(=O)(=O)c1ccc(-c2ccccc2C=O)cc1
4-sulfanyl-10H-acridin-9-one,129790492.0,C13H9NOS,227.28,C1=CC=C2C(=C1)C(=O)C3=C(N2)C(=CC=C3)S,O=c1c2ccccc2[nH]c2c(S)cccc12
,,,,,O=Cc1ccc(-c2cccc(Nc3ccccc3-c3c4ncsc4cc4ncsc34)c2)cc1
,,,,,CN(C)c1ccccc1-c1ccc2c(c1)C(=O)c1ccccc1C2=C(C#N)C#N
,,,,,Cn1cccc1-n1c2ccccc2c(=O)c2ccccc21
,,,,,CN(Cc1ccc(P(=O)(c2ccccc2)c2ccccc2)cc1)c1cccc2cccc(-n3c4ccccc4c4cccnc43)c12
,,,,,c1ccc(Nc2ccc(-c3ccc4ncoc4c3)c(-c3c4ccoc4cc4ccoc34)c2)cc1
,,,,,N#Cc1ccc2c(c1)sc1cc(-c3ccc(Nc4ccccc4)cc3)ccc12
,,,,,O=c1c(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c[nH]c2ccc(-c3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)cc12
,,,,,N#CC(C#N)=C1C(=Cc2ccc(-c3cccc4sc5cc(C#N)ccc5c34)s2)C(=O)c2ccccc21
,,,,,O=C1C=C(c2c3nc[nH]c3c(-c3ccco3)c3[nH]cnc23)C(=O)N1
,,,,,O=C1C=C(c2cccc3c2N(c2ccccc2)c2ccccc2N3c2nc3cc4nc[nH]c4cc3[nH]2)C(=O)N1
,,,,,N#Cc1nc2c3ccc(N4CCOCC4)cc3c3cc(-n4c5ccccc5c5cnccc54)ccc3c2nc1C#N
,,,,,C=Cc1cc(-c2ccc(-c3cccnc3)cn2)cn1C
,,,,,N#Cc1ccc2c(c1)sc1cc(-c3cccc4c3Nc3c(cccc3-c3ccc5c(c3)S(=O)(=O)c3ccccc3-5)O4)ccc12
,,,,,Cc1cc(C)c(Bc2c(C)cc(C)cc2Cc2cnoc2)c(C)c1
,,,,,O=C1C(=O)c2c(-c3cccc4c(=O)cc[nH]c34)ccc3cccc1c23
,,,,,C=Cc1cccc(-c2ccc3c(c2)c2ccccc2c2nc(C#N)c(C#N)nc32)c1
,,,,,N#CC(C#N)=C1C(=Cc2ccc(-c3cc4c(c(N5c6ccccc6Oc6ccccc65)c3)C(=O)C(=Cc3ccccc3)C4=C(C#N)C#N)s2)C(=O)c2ccccc21
,,,,,CN(Cc1ccc2c(c1)sc1ccccc12)c1ccccc1N1CCOCC1
,,,,,Cc1cc(C)c(-c2ccc(S(C)(=O)=O)cc2)c(-c2nc3cc4ocnc4cc3o2)c1
,,,,,N#CC(C#N)=C1C(=Cc2cccc(-c3ccc4c(c3)sc3cccc(-c5cnoc5)c34)c2)C(=O)c2ccccc21
,,,,,CN(CN1c2ccccc2C(C)(C)c2ccccc21)c1ccccc1
error,,,,,CC(=O)c1ccc([SH]2C=Nc3cc4scnc4cc32)cc1-c1ccc(N2CCOCC2)cc1
,,,,,O=C1C=C(c2cccc(C(=O)C(F)(F)F)c2)C(=O)N1
,,,,,CC(=O)c1ccc(-c2ncc3cc[nH]c3c2-n2c3ccccc3c(=O)c3ccccc32)cc1
,,,,,Cc1ccc(Nc2ccc(C)c(-c3ccc(N4CCOC(N5CCOCC5)C4)cc3)c2)cc1
,,,,,c1ccc(-c2cc3[nH]ccc3cn2)nc1
,,,,,N#Cc1nc2c3ccccc3c3c(-c4cc5ccccc5c5ccccc45)cccc3c2nc1C#N
,,,,,CC(=O)c1ccc(-c2cc(C(C)=O)ccc2-n2ccc(=O)c3ccccc32)cc1
,,,,,CC1(C)c2ccccc2N(c2nc3c(cc2O)cc(C2=CC(=O)C=CC2=O)c2cc(-c4c5ccoc5cc5ccoc45)cnc23)c2ccccc21
,,,,,N#Cc1ccc2c(c1)sc1cc(-c3ccc4c(c3)S(=O)(=O)c3ccccc3-4)ccc12
,,,,,c1cncc(-c2cnc(-c3cccc4c3Sc3ccccc3N4)c(-c3ccc4ncsc4c3)c2)c1
,,,,,c1cc(-c2ccc(N3CCOCC3)cc2)c2ocnc2c1
,,,,,Fc1ccc2c(c1)c1cc(F)ccc1n2-c1csc2ccsc12
,,,,,C#Cc1ccsc1-c1cc(N(c2ccc(F)cc2)c2ccc(F)cc2)c(C2=CC(=O)c3ccccc3C2=O)s1
,,,,,CN(C)c1ccc(C2=CC(=O)N(c3ccc(P(=O)(c4ccccc4)c4ccc(N5c6ccccc6N(c6cccc([SiH]7c8ccccc8-c8ccccc87)c6)c6ccccc65)cc4)cc3)C2=O)c2ccccc12
,,,,,Cc1cc(C)c(B(c2c(C)cc(C)c(-c3cc4[nH]ccc4cn3)c2C)c2cc(F)cc3c2[nH]c2ccc(F)cc23)c(C)c1
error,,,,,CN(C)c1ccc(C2=C[SH](c3ccc4c(c3)C(=O)c3ccccc3C4=C(C#N)C#N)C=N2)c2ccccc12
,,,,,c1cc(Pc2ccc(-c3ccc4c(c3)oc3ncccc34)cc2)cc(-c2ccc3c(c2)sc2ncccc23)c1
,,,,,O=Cc1ccc(C(=O)c2ccccc2)c(-c2ccc3c(c2)C(=O)C=CC3=O)c1
,,,,,CN(C)c1cc(-c2ccccn2)c(-c2cccc3c2[nH]c2ncccc23)c2ccccc12
,,,,,c1ccc2c(c1)sc1nc(-c3ccc(N4CCOCC4)cc3)ccc12
1-[2-(N-methylanilino)phenyl]ethanone,10585292.0,C15H15NO,225.28,CC(=O)C1=CC=CC=C1N(C)C2=CC=CC=C2,CC(=O)c1ccccc1N(C)c1ccccc1
,,,,,N#Cc1nc2c3ccccc3c3cc(-c4ccc5c6c(cccc46)C(=O)C5=O)ccc3c2nc1C#N
,,,,,O=C1NC(=O)c2c1ccc(N1CCOCC1)c2-c1cc2ccccc2c2ccccc12
,,,,,c1cncc(-c2cncc(-n3c4ccncc4c4cnccc43)c2)c1
