compoud name,CID,molecular formula,molecular weight,Canonical SMILES,SMILES
"N,N-dimethyl-4-[2-(4-methylsulfonylphenyl)phenyl]aniline",21223988.0,C21H21NO2S,351.5,CN(C)C1=CC=C(C=C1)C2=CC=CC=C2C3=CC=C(C=C3)S(=O)(=O)C,CN(C)c1ccc(-c2ccccc2-c2ccc(S(C)(=O)=O)cc2)cc1
,,,,,CN(Cc1ccc(-c2cccs2)s1)c1ccc(S(C)(=O)=O)cc1
,,,,,CN(C)c1ccc(-c2cc3ocnc3cc2C2=CC(=O)C(n3c4ccccc4c4cnccc43)=CC2=O)cc1
,,,,,c1ccc2c(c1)Nc1c(cccc1-c1c3ncsc3cc3ncsc13)S2
"1-N,3-N-dimethyl-3-N-phenylbenzene-1,3-diamine",117028930.0,C14H16N2,212.29,CNC1=CC(=CC=C1)N(C)C2=CC=CC=C2,CNc1cccc(N(C)c2ccccc2)c1
,,,,,Cc1c(-c2ccc3c(c2)oc2ccccc23)cc(-c2c(F)c(F)c(F)c(F)c2F)c(C)c1-c1ccc(C(=O)C(F)(F)F)cc1
,,,,,Cc1ccc(N(c2ccc(N(C)C)cc2)c2ccc(CC3=CC(=O)NC3=O)cc2-c2c(C#N)cc(C#N)cc2C#N)cc1
,,,,,N#Cc1cnc(-c2cccc3nc(-c4ccccc4)oc23)nc1
4-(4-methylsulfonylphenyl)morpholine,4248397.0,C11H15NO3S,241.31,CS(=O)(=O)C1=CC=C(C=C1)N2CCOCC2,CS(=O)(=O)c1ccc(N2CCOCC2)cc1
error,,,,,Fc1ccc(N(c2ccc(F)cc2)c2c([SH]3C=Nc4ccccc43)nc(N3c4ccccc4Oc4ccccc43)c3c2[SiH2]c2ccncc2-3)cc1
,,,,,CN(C)c1ccc([PH](c2ccccc2)(c2ccccc2)N2c3ccccc3Oc3ccccc32)cc1
,,,,,Cc1ccc(N(c2ccc(C)cc2-c2c3ncsc3cc3ncsc23)c2cccc3c2C(=C(C#N)C#N)c2ccccc2C3=O)cc1
,,,,,CN(C)c1ccc(N(Cc2c(F)c(F)c(F)c(F)c2F)Cc2c3ncsc3cc3ncsc23)cc1
,,,,,COc1cc(-c2ccc3c(c2)C(=O)c2ccccc2C3=C(C#N)C#N)cc(OC)c1-c1cocn1
,,,,,c1ccc(Nc2ccccc2-c2cscn2)cc1
,,,,,COc1cc(OC)c(-c2ccc(-c3cncc(N4c5ccccc5C(C)(C)c5ccccc54)c3)cn2)c(OC)c1
,,,,,Cc1ccc(N2c3ccccc3Sc3ccc(-c4cc(-c5ccc(C=C(C#N)C#N)s5)c5c(c4)sc4cccc(-c6ccc(C=C7C(=O)c8ccccc8C7=C(C#N)C#N)s6)c45)cc32)c(C)c1
,,,,,CNC(c1ccccc1)N(C)c1ccccc1
,,,,,Cn1cccc1-c1ccc2c(c1)C(=C(C#N)C#N)C(=Cc1cccs1)C2=O
,,,,,CN(C)c1ccc(-c2ncc(C#N)c(-c3ccc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)s3)n2)cc1
,,,,,O=C1C(=O)c2c(-c3coc4cc5ccoc5cc34)ccc3cccc1c23
,,,,,CN(C)c1ccc(-c2ccc(C(=O)Cc3ccc(P(=O)(c4ccccc4)c4ccccc4)cc3)cc2)cc1
,,,,,c1ccc(N(c2ccc(-c3cc4sccc4s3)cc2)c2cnco2)cc1
,,,,,C=Cc1cc(-c2ccc(N(C)C)cc2)sc1-c1cccs1
,,,,,c1csc(-c2ccc(C3c4ccccc4-c4ccccc43)s2)c1
error,,,,,O=C1C(=O)c2c([SH]3C=Cc4sccc43)c(-c3cccs3)c(N3c4ccccc4Oc4ccccc43)c3cccc1c23
,,,,,CN(C)c1ccc2cccc(-c3cocn3)c2c1
,,,,,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3ccc4c(c3)oc3ncccc34)cc2)cc1
,,,,,CN(C)c1ccc(C#Cc2ccc(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)s2)cc1
,,,,,CN(C)c1ccc(-c2coc(-c3ccc4cccc5c4c3C(=O)C5=O)n2)cc1-c1c2ccoc2cc2ccoc12
,,,,,CN(C)c1ccc(-c2ccc3ncsc3c2-c2c(F)c(F)c(F)c(F)c2F)cc1
,,,,,Cc1cccc2c3cccc(C)c3n(-c3cccc4c3Sc3ccccc3N4N(c3ccc(F)cc3)c3ccc(F)cc3)c12
,,,,,Cc1cc(C)c(B(CN(C)c2ccc(N(C)C)cc2-c2cc3sccc3s2)c2c(C)cc(C)cc2C)c(C)c1
,,,,,CN(C)c1ccc(-c2cccc3c2C(=O)NC3=O)c2ccccc12
,,,,,N#CC(C#N)=Cc1cc(-c2cocn2)c(-c2cccc3c2[nH]c2ccccc23)s1
,,,,,CN(C)c1ccc(-c2c3ccoc3cc3c(-n4c5ccncc5c5cnccc54)coc23)cc1
,,,,,CC(=O)c1ccc(N(C)c2ccccc2)cc1N1c2ccccc2N(c2cccc(-c3cc4c(cc3-c3ccc(C=C5C(=O)c6ccccc6C5=C(C#N)C#N)s3)-c3ccccc3S4(=O)=O)c2)c2ccccc21
"N'-methyl-N,N'-diphenylmethanediamine",15852810.0,C14H16N2,212.29,CN(CNC1=CC=CC=C1)C2=CC=CC=C2,CN(CNc1ccccc1)c1ccccc1
,,,,,Cc1cc(C)c(Bc2c(C)cc(C)c(-c3ccc(N(C)C)c4ccccc34)c2C)c(C)c1
,,,,,N#Cc1cc2nc3c(nc2cc1C#N)-c1cc(-c2ccc4c(=O)cc[nH]c4c2)cc2cccc-3c12
,,,,,CN(C)c1ccc(-c2c3ccoc3cc3cc(-c4ccc5c(c4)oc4ncccc45)oc23)cc1
,,,,,c1cc2cc3oc(-c4cnoc4)cc3cc2o1
,,,,,CNC(O)N1c2ccccc2C(C)(C)c2ccccc21
,,,,,CN(C)c1ccc(-c2ccc(S(C)(=O)=O)c(-c3ccc4[nH]ccc(=O)c4c3)c2)cc1
,,,,,CN(C)c1ccc(-c2cnc3c(c2)c(S)cc2cccnc23)cc1
,,,,,CN(C)c1ccc(-c2ccc3c(c2)oc2ccc(-c4cnoc4)cc23)cc1
,,,,,CN(C)c1ccc(N2c3ccccc3N(c3ccccc3)c3ccc(P(c4ccccc4)c4ccccc4)cc32)cc1
,,,,,CN(C)c1ccc(N(Cc2cc3c(cn2)-c2cnccc2[SiH2]3)CP(c2ccccc2)c2ccccc2)cc1
error,,,,,CN(C)c1ccc(-c2c3c(cc4scnc24)N=C[SH]3N(c2ccc(F)cc2)c2ccc(F)cc2)cc1
,,,,,CN(C)c1ccc(-c2cc(N3c4ccccc4Sc4ccccc43)c3c(c2)sc2ccccc23)cc1
,,,,,CN(C)c1ccc(N(C)C(O)N2c3ccccc3C(C)(C)c3ccccc32)cc1
,,,,,Cc1cccc2c3cccc(C)c3n(-c3ccncc3-c3cccnc3)c12
,,,,,Cc1cc(C)c(Bc2c(C)cc(C)cc2Cc2ccc3c(c2)oc2ccccc23)c(C)c1
,,,,,c1ccc(-c2nc3cc(-c4ccc(-c5cccs5)s4)ccc3o2)cc1
,,,,,CN(C)c1ccc(-c2cc(C=O)cc(-c3cc4sccc4s3)c2C=O)cc1
"thiophen-2-yl-bis(2,4,6-trimethylphenyl)borane",70189705.0,C22H25BS,332.3,B(C1=CC=CS1)(C2=C(C=C(C=C2C)C)C)C3=C(C=C(C=C3C)C)C,Cc1cc(C)c(B(c2cccs2)c2c(C)cc(C)cc2C)c(C)c1
,,,,,CN(C)c1ccc(N2c3ccccc3C(C)(C)c3cccc(C4=CC(=O)NC4=O)c32)cc1
,,,,,c1ccc(N2c3ccccc3N(c3cnco3)c3ccccc32)cc1
,,,,,c1ccc(NCc2cc3[nH]ccc3cn2)cc1
,,,,,CN(C)c1cc(F)cc(-c2ccc(S(C)(=O)=O)cc2)c1Nc1ccc(F)c(C2=CC(=O)C=CC2=O)c1
,,,,,O=C1C=CC(=O)C(c2cc3c(cc2-c2ccncc2)sc2ncccc23)=C1
,,,,,Oc1ccc2c(c1)-c1cccnc1[SiH2]2
,,,,,CN(C)c1ccc(-c2ccc3nc(-c4ccccc4-c4c5ncsc5cc5ncsc45)oc3c2)cc1
,,,,,Fc1c(F)c(F)c(-c2cc(-c3cccc4c3c3ccccc3n4-c3ccccc3)ccc2N2CCOCC2)c(F)c1F
,,,,,c1ccc(N2c3ccccc3Nc3c(-c4ccc5c(c4)sc4ccccc45)cccc32)cc1
,,,,,Cn1cnc2c(-n3c4ccncc4c4cnccc43)cccc21
,,,,,CN(C)c1ccc(-c2ccc(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)c(-c3cscn3)c2)cc1
,,,,,CN(C)c1ccc(S(c2ccc(N(C)C)cc2)(c2ccc(N(C)C)cc2)c2ccc3ncsc3c2)cc1
error,,,,,CN(C)c1ccc([SH]2C=Cc3scc(-c4ccco4)c32)cc1
4-(4-ethenylphenyl)morpholine,5325726.0,C12H15NO,189.25,C=CC1=CC=C(C=C1)N2CCOCC2,C=Cc1ccc(N2CCOCC2)cc1
,,,,,O=S1(=O)c2ccccc2-c2cccc(-c3ccc(-c4cccs4)s3)c21
,,,,,c1cc2cnc(-n3cnc4cc5nc[nH]c5cc43)cc2[nH]1
,,,,,CN(C)c1ccc(-c2cc(N(C)Cc3ccccc3)cc3ccccc23)cc1
,,,,,Cc1ccc(Nc2ccc(Cc3ccccn3)c(-c3c(F)c(F)cc(F)c3F)c2)cc1
,,,,,CN(C)c1ccc(-c2ccc3c(c2)sc2c(-c4ccc(P(=O)(c5ccccc5)c5ccccc5)cc4)c(C#N)ccc23)cc1
,,,,,CN(C)c1ccc(-c2ccccc2-c2ccc3c(c2)oc2ccccc23)cc1
,,,,,CN(Cc1cc2sccc2s1)c1ccc2ccccc2c1
,,,,,c1ccc(-n2c3ccccc3c3cc(-n4c5ccncc5c5cnccc54)ccc32)cc1
,,,,,COc1cc(OC)c(-c2c(S)cc3c4c(c(O)ccc24)-c2nc4cc(C#N)c(C#N)cc4nc2-3)c(OC)c1
,,,,,CN(C)c1ccc(N(C)Cc2cc3c(cc2-c2cocn2)C(=O)NC3=O)cc1
,,,,,CNc1cccc(-c2cnoc2)c1
,,,,,Cc1cccc(C)c1B1c2ccccc2B(c2c(C)cccc2C)c2c1cccc2-c1ccc(-c2cccs2)s1
,,,,,CN(C)c1ccc(P(c2ccccc2)c2cc(-c3c4ccoc4c(-c4ccc5c(c4)c4ccccc4c4nc(C#N)c(C#N)nc54)c4ccoc34)ccc2-c2ccc3c(c2)sc2cc(C#N)ccc23)cc1
,,,,,CN(Cn1c2ccc(F)cc2c2cc(F)ccc21)c1ccc(-c2cccc(P(c3ccccc3)c3ccccc3)c2)cc1
error,,,,,Cc1ccc(Nc2ccc(C)cc2-c2cc(-c3ccc4ncsc4c3)c(C3=CC=C[SH]3S)s2)cc1
,,,,,CN(C)c1ccc(C=Cc2ncc(C#N)cn2)cc1
,,,,,c1csc(N2c3ccccc3Sc3c2cccc3-n2c3ccncc3c3cnccc32)c1
error,,,,,CN(C)[SH]1c2ccccc2Nc2ccccc21
,,,,,CN(C)c1ccc(-c2cc3c(cc2-n2c4ccccc4c4cnccc42)ncn3C)cc1
,,,,,O=C1C=CC(=O)C(c2c3ncoc3cc3ncoc23)=C1
,,,,,CN(C)c1ccc(-c2ccc(C(=O)C(c3ccc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)s3)N(c3ccccc3)c3ccccc3)cc2)cc1
,,,,,Cc1ccc(N(c2ccc(C)cc2)c2ccc3c(c2)C(=O)NC3=O)cc1
,,,,,CN(C)c1ccc(N2c3ccccc3N(c3ccccc3)c3ccc(P(c4ccccc4)c4ccccc4)c(-c4c(F)c(F)c(F)c(F)c4F)c32)cc1N1c2ccccc2N(c2ccccc2)c2ccccc21
,,,,,Cc1ccc(N(c2ccc(N(C)C)cc2)c2ccc(CN3c4ccccc4C(C)(C)c4ccccc43)cc2-c2cnoc2)cc1
,,,,,N#CC(C#N)=C1C(=Cc2ccc(Cn3cccc3)s2)C(=O)c2ccccc21
,,,,,CN(C)c1ccc(N(C)Cc2ccc(C=O)c(-n3c4ccc(F)cc4c4cc(F)ccc43)c2)cc1
,,,,,CNCN1c2ccccc2N(c2cccc(-c3cc(C)c(B4c5ccccc5B(c5c(C)cccc5C)c5ccccc54)c(C)c3)c2)c2ccccc21
,,,,,c1ccc2c(c1)Sc1cccc(-c3cnoc3)c1N2n1c2ccccc2c2ccccc21
,,,,,CN(C)c1ccc(-c2cc(-c3c4ncoc4cc4ncoc34)c3nc(-c4ccccc4)oc3c2)cc1
,,,,,CN(C)c1ccc(-c2ccc3c(c2P(c2ccccc2)c2ccccc2)C(=O)C=CC3=O)cc1
,,,,,CN(C)c1ccc(-c2ccc(N(C)Cc3ccc4c(c3)sc3ncccc34)cc2)cc1
error,,,,,CS(=O)(=O)c1ccc([SH]2C=CC=C2n2c3ccc(F)cc3c3cc(F)cc(-c4ccc(C(=O)C(F)(F)F)cc4)c32)cc1
,,,,,Cn1cccc1C=Cc1ccc2c(c1)C(=O)c1ccccc1C2=C(C#N)C#N
,,,,,CN(C)c1cccc2cc(-c3ccccn3)ccc12
,,,,,CN(C)c1ccc(C(=Cc2cc3c(c(-c4ncc(C#N)cn4)c2)C(=O)NC3=O)c2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1
error,,,,,CN(C)c1ccc(-c2ccc3c(c2)[SH](c2ncoc2-c2ccc(C(=O)C(F)(F)F)cc2)C=N3)cc1
,,,,,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cccc3c4ccccc4n(-c4ccc(N(C)C)cc4)c23)c(C)c1
,,,,,O=C1C=CC(=O)C(c2ccc3ocnc3c2)=C1
,,,,,O=C(c1ccc(-c2cc3sccc3s2)cc1)C(F)(F)F
,,,,,c1csc(-c2sccc2N2CCOCC2)c1
,,,,,O=Cc1cccc(-c2ccc3c(c2)oc2ccccc23)c1
,,,,,Cn1cnc2cc(-c3cc4c(cn3)-c3cnccc3[SiH2]4)ccc21
,,,,,Cc1cc(Cc2c3ccoc3cc3ccoc23)cc(-c2cccc(C3c4ccccc4-c4ccccc43)c2)c1
,,,,,O=Cc1ccc(C=O)c(CNCO)c1
,,,,,CN(C)c1ccc(-c2cc3oc4ccccc4c3cc2-c2ccccc2)cc1
,,,,,c1ccc2c(c1)c1ccccc1n2-n1c2ccccc2c2cnccc21
,,,,,Cc1cccc(C)c1B1c2ccccc2B(c2c(C)ccc(-c3ccc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)cc3)c2C)c2ccccc21
,,,,,N#Cc1nc2c3ccccc3c3cc(-c4ccccc4C(=O)C(F)(F)F)ccc3c2nc1C#N
,,,,,CN(C)c1ccc2ccc(-c3c4ncsc4cc4ncsc34)cc2c1
,,,,,Cc1cc(C)cc(-c2cccc(-c3ccc(N(C)C)cc3)n2)c1
,,,,,CN(C)c1ccc(-c2ccc(S)o2)cc1
,,,,,Fc1cc(F)c(F)c(-c2cccc3c2c2ccccc2n3-c2ccccc2)c1F
"2-(3,6-dimethylcarbazol-9-yl)-N-phenylaniline",101880441.0,C26H22N2,362.5,CC1=CC2=C(C=C1)N(C3=C2C=C(C=C3)C)C4=CC=CC=C4NC5=CC=CC=C5,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1ccccc1Nc1ccccc1
error,,,,,CN(C)c1ccc(-c2ncoc2-c2cc3c(s2)C=C[SH]3c2cccs2)cc1
,,,,,CN(C)c1ccc(N(c2ccccc2)c2cccc(-n3c4ccc(Cl)cc4c4cc(Cl)ccc43)c2)cc1
,,,,,CC(=O)c1ccc(-c2ccc3c(c2)C(C)(C)c2c(cccc2-n2c4ccccc4c4ccccc42)N3)cc1
,,,,,CN(C)c1ccc(-c2ccc(C=O)c(-c3ccc(S(C)(=O)=O)cc3)c2)cc1
,,,,,CN(C)c1ccc(Sc2ccc3c(c2)sc2cccc(-c4ccc5c(c4)[SiH2]c4ncccc4-5)c23)cc1
,,,,,Cc1ccc(-c2c(F)c(F)c(F)c(F)c2F)c(C)c1-c1ccc(C(=O)C(F)(F)F)cc1
,,,,,c1ccc2c(c1)Sc1ccccc1N2c1ccc2c(c1)[SiH2]c1ncccc1-2
,,,,,O=C1C=C(C2CNCCO2)C(=O)N1
,,,,,CN(C)c1ccc(N2c3ccccc3Oc3ccc(-c4ccc5ncsc5c4)cc32)cc1
,,,,,C=Cc1ocnc1-c1ccc(N(C)Cc2ccc(C(C)=O)cc2)cc1
,,,,,CN(C)c1cc(-c2coc3cc4ccoc4c(-n4c5ccccc5c(=O)c5ccccc54)c23)c2ccccc2c1
error,,,,,CN(c1ccccc1)[SH]1C=C(c2ccc3c(c2)C(=O)C=CC3=O)C=C1c1cccs1
,,,,,CN(C)c1ccc2ccc(N(C)c3ccccc3)cc2c1
,,,,,Cc1ccc2c(c1)c1cc(C)ccc1n2C1c2ccccc2-c2ccccc21
,,,,,c1cc2sc(C3COCCN3)cc2s1
,,,,,CS(=O)(=O)c1ccc(-c2cnc3oc4ccccc4c3c2)cc1
,,,,,CN(C)c1ccc(N(C)CN(c2ccccc2)c2ccccc2-n2c3ccccc3c3cccnc32)cc1
,,,,,N#Cc1cc(-c2cc(-c3cc(C=O)ccc3C=O)cc3oc(-c4ccccc4)nc23)cc(C#N)c1C#N
error,,,,,C1=C[SH](C2c3ccccc3-c3ccccc32)C(c2cccs2)=C1
,,,,,CN(C)c1ccc(-c2ccc3ncoc3c2N2c3ccccc3C(C)(C)c3ccccc32)cc1
,,,,,CN(C)c1ccc(-c2c3ccoc3cc3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)oc23)cc1
2-morpholin-4-ylphenol,2795394.0,C10H13NO2,179.22,C1COCCN1C2=CC=CC=C2O,Oc1ccccc1N1CCOCC1
,,,,,CN(C)c1ccc(N2c3ccccc3N(c3ccccc3)c3c(-c4ccc(-c5cccs5)s4)cccc32)cc1
"3-[4-(dimethylamino)phenyl]-N,N-dimethylaniline",54408019.0,C16H20N2,240.34,CN(C)C1=CC=C(C=C1)C2=CC(=CC=C2)N(C)C,CN(C)c1ccc(-c2cccc(N(C)C)c2)cc1
,,,,,Cc1ccc(N(c2ccc(C)cc2)c2cc3cc(-c4ncco4)cnc3c3nc(B(c4c(C)cc(C)cc4C)c4c(C)cc(C)cc4C)ccc23)cc1
,,,,,O=C(c1cccc(-c2ccc(N3CCOCC3)cc2)c1)C(F)(F)F
error,,,,,C=C[SH]1C(c2cccs2)=CC=C1c1cccc2c1C(=O)C(=Cc1cccs1)C2=C(C#N)C#N
,,,,,O=c1cc[nH]c2cc(-c3ccc4ncsc4c3)ccc12
,,,,,Cc1cc(C)c(Bc2c(C)cc(Cc3ccc4c(c3-c3ccc5c(c3)oc3ncccc35)S(=O)(=O)c3ccccc3-4)cc2C)c(C)c1
,,,,,CN(C)c1ccc(-c2cc(N(C)C)ccc2-c2coc(-c3c4ncoc4cc4ncoc34)n2)cc1
,,,,,CN(C)c1ccc(-c2ncoc2-c2ccc3c(c2)S(=O)(=O)c2cc(N(c4ccc(F)cc4)c4ccc(F)cc4)ccc2-3)cc1
,,,,,Cc1ccc(Nc2ccc(CN(C)C)cc2)cc1
,,,,,c1ccc2c(c1)sc1nc(-c3ccc(N4CCOCC4)cc3)ccc12
,,,,,COc1cc(OC)c(-c2cc(C=O)ccc2-c2cccc(N(c3ccccc3)c3ccc4c(c3)oc3ccccc34)c2)c(OC)c1
5-phenyl-1H-quinolin-4-one,155929320.0,C15H11NO,221.25,C1=CC=C(C=C1)C2=C3C(=O)C=CNC3=CC=C2,O=c1cc[nH]c2cccc(-c3ccccc3)c12
,,,,,CN(C)c1c(P(c2ccccc2)c2ccccc2)ccc(N(c2ccccc2)c2cccc(-c3ccc(-c4cccs4)s3)c2)c1-c1c2ncoc2cc2ncoc12
,,,,,c1ccc2c(c1)[nH]c1c(-c3c4ccoc4cc4ccoc34)cccc12
,,,,,COc1cc(OC)c(CNCc2ccccc2)c(OCn2c3ccc(Cl)cc3c3cc(Cl)ccc32)c1
,,,,,COc1ccc(-c2cc3sccc3s2)c(OC)c1
"5-carbazol-9-yl-1,3-oxazole",117887919.0,C15H10N2O,234.25,C1=CC=C2C(=C1)C3=CC=CC=C3N2C4=CN=CO4,c1ccc2c(c1)c1ccccc1n2-c1cnco1
,,,,,CN(C)c1ccc(-n2c3ccccc3c3cccc(-c4ccc(N5CCOCC5)cc4)c32)cc1
,,,,,CN(C)c1ccc(-c2cc(N(C)C)cc3c(-c4c5[nH]cnc5c(-c5sc6ccsc6c5-c5cc(C=O)ccc5C=O)c5nc[nH]c45)cccc23)cc1
,,,,,CN(C)c1ccc(-c2cc(N(C)C)ccc2-c2cc(N(C)C)ccc2N(C)Cc2ccc(-c3cccnc3)cn2)cc1
,,,,,Cc1ccc2c(c1)c1cc(C)ccc1n2-c1cc(-n2c3ccccc3c3cccc(-c4ccc(C(=O)C(F)(F)F)cc4)c32)ccc1-c1nc(-c2ccc(N(C)C)cc2)co1
,,,,,c1ccc(Nc2ccccc2N2c3ccccc3Sc3ccccc32)cc1
,,,,,O=c1c2ccccc2n(-c2coc(-n3c4ncccc4c4cccc(S)c43)n2)c2cccc(-c3c4[nH]cnc4cc4nc[nH]c34)c12
,,,,,CN(C)c1ccc(-c2ncoc2-c2c(F)c(F)c(F)c(F)c2F)cc1
,,,,,C=Cc1ccc(-c2sccc2N2c3ccccc3N(c3ccccc3)c3cc(-n4c5ccccc5c(=O)c5ccccc54)c(-c4ccc5ncsc5c4)cc32)s1
,,,,,CS(=O)(=O)c1ccc([SiH]2c3ccccc3-c3ccccc32)cc1
,,,,,CN(C)c1ccc([PH](c2ccccc2)(c2ccc(N(C)C)cc2)c2ccccc2C2=CC(=O)NC2=O)cc1
,,,,,CNCc1ccc(-n2c3ccccc3c3ccccc32)cc1-c1cc(C)cc(C)c1
,,,,,Cc1ccc(N(c2ccc(N(C)C)cc2)c2cc(-c3c4ncsc4cc4ncsc34)c(C)cc2-c2ccc3c(c2)sc2ncccc23)cc1
,,,,,N#CC(C#N)=C1C(=Cc2cccs2)C(=O)c2c1cccc2-c1ccc(-c2cccs2)s1
,,,,,Cc1ccc(Nc2ccc(Cc3ccc(C=O)cc3)cc2)cc1
,,,,,CNCc1ccc(-c2ccc(-c3cc(N(C)C)cc4ccccc34)s2)s1
,,,,,CNc1cc(-c2ccc(C=C(C#N)C#N)s2)cc(-c2c(C#N)cc(C#N)cc2C#N)c1
error,,,,,O=C1C(=O)c2c(-c3cc(N(c4ccc(F)cc4)[SH]4C=CN=C4)ccc3F)ccc3cccc1c23
,,,,,CN(C)c1ccc(-c2ccc3c(sc4cc(C#N)ccc43)c2N(C)C)cc1
,,,,,CS(=O)(=O)c1ccc(-c2ccc(-c3nc4ccc(-c5ccc(-c6cncc(-c7cc8[nH]ccc8cn7)c6-c6cnc7c(ccc8cccnc87)c6)cn5)cc4o3)cc2)cc1
,,,,,N#CC(C#N)=Cc1ccc(N(c2ccc(F)cc2)c2ccc(F)cc2)s1
,,,,,CN(C)c1ccc(N(C)CC2=CC(=O)N(c3cc4sccc4s3)C2=O)cc1
,,,,,O=c1c2ccccc2n(-c2ccc(-c3nc4ccc(-c5cccc6sc7ncccc7c56)cc4o3)cc2)c2ccccc12
,,,,,Cn1cnc2cccc(-c3c4ncoc4cc4ncoc34)c21
,,,,,C=Cc1ccc(-c2cncc(-n3c4ccc(F)cc4c4cc(F)ccc43)c2)cn1
,,,,,CN(C)c1ccc(N(C)CN2c3ccccc3Oc3ccc(-c4ccc(C=C(C#N)C#N)s4)cc32)cc1
,,,,,CC(=O)c1cccc(-c2cc3ccccc3c3ccccc23)c1
,,,,,O=C1NC(=O)c2cc(Cn3cnc4ccccc43)ccc21
5-thiophen-2-ylthiophen-2-ol,119083397.0,C8H6OS2,182.3,C1=CSC(=C1)C2=CC=C(S2)O,Oc1ccc(-c2cccs2)s1
,,,,,N#CC(C#N)=C(O)c1ccc(-c2ncco2)s1
error,,,,,CN(C)c1ccc([SH](c2ccc(N(C)C)cc2)N(C)Cc2ccc(C=O)cc2)cc1
error,,,,,Cc1ccc(N(c2ccc(Cc3ccc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)cc3)cc2)[SH]2C=CC=C2c2ccc(N(C)C)cc2)cc1
error,,,,,CN(C)c1ccc(C2=CC=C(C=C3C(=O)c4ccccc4C3=C(C#N)C#N)[SH]2N(c2ccc(F)cc2)c2ccc(F)cc2)cc1
,,,,,O=C(c1ccc(-c2nc(-c3ccc(-c4cccs4)s3)co2)cc1)C(F)(F)F
,,,,,Cc1ccc(Nc2ccc(C)c(-c3ncc4cc[nH]c4c3[SiH]3c4ccccc4-c4ccccc43)c2)cc1
,,,,,CN(C)c1ccc(-c2cccc(-c3ccc4c(c3)C(=O)C=CC4=O)c2)cc1
,,,,,CN(C)c1ccc(-c2c3ccoc3cc3cc(-c4ccc5c(c4)sc4ncccc45)oc23)cc1
,,,,,Clc1ccc2c(c1)c1cc(Cl)ccc1n2-c1ccc(-c2ccc(-c3cccs3)s2)c2sc3ncccc3c12
,,,,,O=Cc1ccc(C=O)c(-c2ncco2)c1
,,,,,CN(c1ccccc1)c1c2ncsc2cc2ncsc12
"N,N-bis(4-methylphenyl)dibenzothiophen-3-amine",20650355.0,C26H21NS,379.5,CC1=CC=C(C=C1)N(C2=CC=C(C=C2)C)C3=CC4=C(C=C3)C5=CC=CC=C5S4,Cc1ccc(N(c2ccc(C)cc2)c2ccc3c(c2)sc2ccccc23)cc1
,,,,,Cc1cccc2c3cccc(C)c3n(-n3c4c(S)cccc4c4cccc(-n5c6ccccc6c6cnccc65)c43)c12
,,,,,CN(C)c1ccc(-c2coc(-c3ccc4c(c3)oc3ccccc34)n2)cc1
,,,,,N#CC(C#N)=C1c2ccccc2C(=O)c2cc(-c3ccc4ncoc4c3)ccc21
,,,,,CS(=O)(=O)c1ccccc1-c1ccc2cccc3c2c1C(=O)C3=O
,,,,,CN(C)c1ccc(-c2ncoc2N(c2ccccc2)c2ccccc2N2c3ccccc3N(c3ccccc3)c3ccccc32)cc1-c1ccc2c(c1)C(=O)C=CC2=O
,,,,,CN(Cn1c2ccccc2c2cnccc21)c1ccc(N2c3ccccc3Sc3cccc(-c4ccc5c(c4)C(=O)c4ccccc4C5=C(C#N)C#N)c32)cc1
1-(4-carbazol-9-ylphenyl)ethanone,9947755.0,C20H15NO,285.3,CC(=O)C1=CC=C(C=C1)N2C3=CC=CC=C3C4=CC=CC=C42,CC(=O)c1ccc(-n2c3ccccc3c3ccccc32)cc1
,,,,,c1ccc2c(c1)c1cnccc1n2-c1nc2cc3nc[nH]c3cc2[nH]1
,,,,,CN(C)c1ccc(-c2ccc3c(c2-c2ccc(N4CCOCC4)cc2)[SiH2]c2ncccc2-3)cc1
,,,,,CN(C)c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)c([SiH]3c4ccccc4-c4ccccc43)c2)cc1
,,,,,Cc1cc(C)c(B(C2=CC(=O)c3ccccc3C2=O)c2c(C)cc(C)cc2C)c(C)c1
,,,,,CN(C)c1ccc(N(c2cccc(-c3cnc4c(ccc5cccnc54)c3-c3ccccn3)c2)c2ccccc2-c2c3ccoc3cc3ccoc23)cc1
,,,,,CN(C)c1ccc(-c2ccc(S(=O)(=O)CN3c4ccccc4Sc4ccccc43)cc2)cc1
,,,,,N#Cc1nc2c3ccc(-c4cccc5c4Oc4ccccc4N5)cc3c3ccc(S)cc3c2nc1C#N
,,,,,CN(Cc1ccc(-c2cccnc2)cn1)c1cc(-c2ccccc2)c2ccccc2c1
